text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
RELEASED: Read Peter Strzok's FBI Termination Letter! https://t.co/AeO9EDqXea #corruption #fbi #PeterStrzok,RELEASED Read Peter Strzoks FBI Termination Letter httpstcoAeOEDqXea corruption fbi PeterStrzok,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoaeoedqxea', 'corruption', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoaeoedqxea', 'corruption', 'fbi', 'peterstrzok']","['releas', 'read', 'peter', 'strzok', 'fbi', 'termin', 'letter', 'httpstcoaeoedqxea', 'corrupt', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoaeoedqxea', 'corruption', 'fbi', 'peterstrzok']"
RELEASED: Read Peter Strzok's FBI Termination Letter! https://t.co/ma97n9hlVq #corruption #fbi #PeterStrzok,RELEASED Read Peter Strzoks FBI Termination Letter httpstcomanhlVq corruption fbi PeterStrzok,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcomanhlvq', 'corruption', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcomanhlvq', 'corruption', 'fbi', 'peterstrzok']","['releas', 'read', 'peter', 'strzok', 'fbi', 'termin', 'letter', 'httpstcomanhlvq', 'corrupt', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcomanhlvq', 'corruption', 'fbi', 'peterstrzok']"
@fbi_zibell No one looks better than her with a simple ponytail.#fbi@cbs,fbizibell No one looks better than her with a simple ponytailfbicbs,"['fbizibell', 'no', 'one', 'looks', 'better', 'than', 'her', 'with', 'a', 'simple', 'ponytailfbicbs']","['fbizibell', 'one', 'looks', 'better', 'simple', 'ponytailfbicbs']","['fbizibel', 'one', 'look', 'better', 'simpl', 'ponytailfbicb']","['fbizibell', 'one', 'look', 'better', 'simple', 'ponytailfbicbs']"
"@GOPLeader Wait, I thought you all don't like the #FBI so why would you fund law enforcement.",GOPLeader Wait I thought you all dont like the FBI so why would you fund law enforcement,"['gopleader', 'wait', 'i', 'thought', 'you', 'all', 'dont', 'like', 'the', 'fbi', 'so', 'why', 'would', 'you', 'fund', 'law', 'enforcement']","['gopleader', 'wait', 'thought', 'dont', 'like', 'fbi', 'would', 'fund', 'law', 'enforcement']","['goplead', 'wait', 'thought', 'dont', 'like', 'fbi', 'would', 'fund', 'law', 'enforc']","['gopleader', 'wait', 'thought', 'dont', 'like', 'fbi', 'would', 'fund', 'law', 'enforcement']"
@EliseStefanik So you don't back the blue.  I am sure #FBI would be interested in that.,EliseStefanik So you dont back the blue  I am sure FBI would be interested in that,"['elisestefanik', 'so', 'you', 'dont', 'back', 'the', 'blue', 'i', 'am', 'sure', 'fbi', 'would', 'be', 'interested', 'in', 'that']","['elisestefanik', 'dont', 'back', 'blue', 'sure', 'fbi', 'would', 'interested']","['elisestefanik', 'dont', 'back', 'blue', 'sure', 'fbi', 'would', 'interest']","['elisestefanik', 'dont', 'back', 'blue', 'sure', 'fbi', 'would', 'interested']"
"Do you work from home? During the COVID-19 pandemic, the #FBI has seen fraudsters compromise business email network… https://t.co/VxBQhJ6j6H",Do you work from home During the COVID pandemic the FBI has seen fraudsters compromise business email network… httpstcoVxBQhJjH,"['do', 'you', 'work', 'from', 'home', 'during', 'the', 'covid', 'pandemic', 'the', 'fbi', 'has', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcovxbqhjjh']","['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcovxbqhjjh']","['work', 'home', 'covid', 'pandem', 'fbi', 'seen', 'fraudster', 'compromis', 'busi', 'email', 'network', 'httpstcovxbqhjjh']","['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcovxbqhjjh']"
@Malinowski Hey INSIDER Trader reprimanded by Congress do you think #RayEpps a #FBI #January6 Agent Provocateur who… https://t.co/MYFdAZVAco,Malinowski Hey INSIDER Trader reprimanded by Congress do you think RayEpps a FBI January Agent Provocateur who… httpstcoMYFdAZVAco,"['malinowski', 'hey', 'insider', 'trader', 'reprimanded', 'by', 'congress', 'do', 'you', 'think', 'rayepps', 'a', 'fbi', 'january', 'agent', 'provocateur', 'who', 'httpstcomyfdazvaco']","['malinowski', 'hey', 'insider', 'trader', 'reprimanded', 'congress', 'think', 'rayepps', 'fbi', 'january', 'agent', 'provocateur', 'httpstcomyfdazvaco']","['malinowski', 'hey', 'insid', 'trader', 'reprimand', 'congress', 'think', 'rayepp', 'fbi', 'januari', 'agent', 'provocateur', 'httpstcomyfdazvaco']","['malinowski', 'hey', 'insider', 'trader', 'reprimanded', 'congress', 'think', 'rayepps', 'fbi', 'january', 'agent', 'provocateur', 'httpstcomyfdazvaco']"
Not the #FBI tracking #ArethaFranklin for 40 years! Are we still supposed to pretend the FBI is a trustable institu… https://t.co/Xtc2RZkDOi,Not the FBI tracking ArethaFranklin for  years Are we still supposed to pretend the FBI is a trustable institu… httpstcoXtcRZkDOi,"['not', 'the', 'fbi', 'tracking', 'arethafranklin', 'for', 'years', 'are', 'we', 'still', 'supposed', 'to', 'pretend', 'the', 'fbi', 'is', 'a', 'trustable', 'institu', 'httpstcoxtcrzkdoi']","['fbi', 'tracking', 'arethafranklin', 'years', 'still', 'supposed', 'pretend', 'fbi', 'trustable', 'institu', 'httpstcoxtcrzkdoi']","['fbi', 'track', 'arethafranklin', 'year', 'still', 'suppos', 'pretend', 'fbi', 'trustabl', 'institu', 'httpstcoxtcrzkdoi']","['fbi', 'tracking', 'arethafranklin', 'year', 'still', 'supposed', 'pretend', 'fbi', 'trustable', 'institu', 'httpstcoxtcrzkdoi']"
"God &amp; Country https://t.co/4a6Ct11yW8 via @YouTube #Путин #FBI #OSS #ATFEM #DEA #ICE #DOJ 
@RepMattGaetz… https://t.co/xdb6pV48EP","God amp Country httpstcoaCtyW via YouTube Путин FBI OSS ATFEM DEA ICE DOJ 
RepMattGaetz… httpstcoxdbpVEP","['god', 'amp', 'country', 'httpstcoactyw', 'via', 'youtube', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'repmattgaetz', 'httpstcoxdbpvep']","['god', 'amp', 'country', 'httpstcoactyw', 'via', 'youtube', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'repmattgaetz', 'httpstcoxdbpvep']","['god', 'amp', 'countri', 'httpstcoactyw', 'via', 'youtub', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'repmattgaetz', 'httpstcoxdbpvep']","['god', 'amp', 'country', 'httpstcoactyw', 'via', 'youtube', 'путин', 'fbi', 'os', 'atfem', 'dea', 'ice', 'doj', 'repmattgaetz', 'httpstcoxdbpvep']"
TODAY Kevin Hallinan @overthewal1 joins @600kcol to discuss his book and the FBI #BookBoost #Laws  #FBI… https://t.co/y68CYjNlJJ,TODAY Kevin Hallinan overthewal joins kcol to discuss his book and the FBI BookBoost Laws  FBI… httpstcoyCYjNlJJ,"['today', 'kevin', 'hallinan', 'overthewal', 'joins', 'kcol', 'to', 'discuss', 'his', 'book', 'and', 'the', 'fbi', 'bookboost', 'laws', 'fbi', 'httpstcoycyjnljj']","['today', 'kevin', 'hallinan', 'overthewal', 'joins', 'kcol', 'discuss', 'book', 'fbi', 'bookboost', 'laws', 'fbi', 'httpstcoycyjnljj']","['today', 'kevin', 'hallinan', 'overthew', 'join', 'kcol', 'discuss', 'book', 'fbi', 'bookboost', 'law', 'fbi', 'httpstcoycyjnljj']","['today', 'kevin', 'hallinan', 'overthewal', 'join', 'kcol', 'discus', 'book', 'fbi', 'bookboost', 'law', 'fbi', 'httpstcoycyjnljj']"
Insurrection (Call to Arms Mix) https://t.co/EfrkOAo1yp via @YouTube  #Путин #FBI #OSS #ATFEM #DEA #ICE #DOJ… https://t.co/voqWvoLm3v,Insurrection Call to Arms Mix httpstcoEfrkOAoyp via YouTube  Путин FBI OSS ATFEM DEA ICE DOJ… httpstcovoqWvoLmv,"['insurrection', 'call', 'to', 'arms', 'mix', 'httpstcoefrkoaoyp', 'via', 'youtube', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'httpstcovoqwvolmv']","['insurrection', 'call', 'arms', 'mix', 'httpstcoefrkoaoyp', 'via', 'youtube', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'httpstcovoqwvolmv']","['insurrect', 'call', 'arm', 'mix', 'httpstcoefrkoaoyp', 'via', 'youtub', 'путин', 'fbi', 'oss', 'atfem', 'dea', 'ice', 'doj', 'httpstcovoqwvolmv']","['insurrection', 'call', 'arm', 'mix', 'httpstcoefrkoaoyp', 'via', 'youtube', 'путин', 'fbi', 'os', 'atfem', 'dea', 'ice', 'doj', 'httpstcovoqwvolmv']"
RELEASED: Read Peter Strzok's FBI Termination Letter! https://t.co/SdmCNr3zOD #corruption #fbi #PeterStrzok,RELEASED Read Peter Strzoks FBI Termination Letter httpstcoSdmCNrzOD corruption fbi PeterStrzok,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcosdmcnrzod', 'corruption', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcosdmcnrzod', 'corruption', 'fbi', 'peterstrzok']","['releas', 'read', 'peter', 'strzok', 'fbi', 'termin', 'letter', 'httpstcosdmcnrzod', 'corrupt', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcosdmcnrzod', 'corruption', 'fbi', 'peterstrzok']"
RELEASED: Read Peter Strzok's FBI Termination Letter! https://t.co/tYnY6SpmMx #corruption #fbi #PeterStrzok,RELEASED Read Peter Strzoks FBI Termination Letter httpstcotYnYSpmMx corruption fbi PeterStrzok,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcotynyspmmx', 'corruption', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcotynyspmmx', 'corruption', 'fbi', 'peterstrzok']","['releas', 'read', 'peter', 'strzok', 'fbi', 'termin', 'letter', 'httpstcotynyspmmx', 'corrupt', 'fbi', 'peterstrzok']","['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcotynyspmmx', 'corruption', 'fbi', 'peterstrzok']"
@endlessrevolt Cops &amp; corrupt gov have been doing it all my life #FBI allows rapist gang bangers drug dealers gun r… https://t.co/5iFnBEy7t9,endlessrevolt Cops amp corrupt gov have been doing it all my life FBI allows rapist gang bangers drug dealers gun r… httpstcoiFnBEyt,"['endlessrevolt', 'cops', 'amp', 'corrupt', 'gov', 'have', 'been', 'doing', 'it', 'all', 'my', 'life', 'fbi', 'allows', 'rapist', 'gang', 'bangers', 'drug', 'dealers', 'gun', 'r', 'httpstcoifnbeyt']","['endlessrevolt', 'cops', 'amp', 'corrupt', 'gov', 'life', 'fbi', 'allows', 'rapist', 'gang', 'bangers', 'drug', 'dealers', 'gun', 'r', 'httpstcoifnbeyt']","['endlessrevolt', 'cop', 'amp', 'corrupt', 'gov', 'life', 'fbi', 'allow', 'rapist', 'gang', 'banger', 'drug', 'dealer', 'gun', 'r', 'httpstcoifnbeyt']","['endlessrevolt', 'cop', 'amp', 'corrupt', 'gov', 'life', 'fbi', 'allows', 'rapist', 'gang', 'banger', 'drug', 'dealer', 'gun', 'r', 'httpstcoifnbeyt']"
"@BagdMilkSoWhat #ThotsAndPlayas for any and all convicted #January6th #insurrectionists.

I guarantee him not being… https://t.co/7u9ESTpJ4M","BagdMilkSoWhat ThotsAndPlayas for any and all convicted Januaryth insurrectionists

I guarantee him not being… httpstcouESTpJM","['bagdmilksowhat', 'thotsandplayas', 'for', 'any', 'and', 'all', 'convicted', 'januaryth', 'insurrectionists', 'i', 'guarantee', 'him', 'not', 'being', 'httpstcouestpjm']","['bagdmilksowhat', 'thotsandplayas', 'convicted', 'januaryth', 'insurrectionists', 'guarantee', 'httpstcouestpjm']","['bagdmilksowhat', 'thotsandplaya', 'convict', 'januaryth', 'insurrectionist', 'guarante', 'httpstcouestpjm']","['bagdmilksowhat', 'thotsandplayas', 'convicted', 'januaryth', 'insurrectionist', 'guarantee', 'httpstcouestpjm']"
"The special master's request was out of line. And the judge said so.
 
 #Court #DepartmentofJusticeDOJ #DonaldTrump… https://t.co/4wO1mZQJHF","The special masters request was out of line And the judge said so
 
 Court DepartmentofJusticeDOJ DonaldTrump… httpstcowOmZQJHF","['the', 'special', 'masters', 'request', 'was', 'out', 'of', 'line', 'and', 'the', 'judge', 'said', 'so', 'court', 'departmentofjusticedoj', 'donaldtrump', 'httpstcowomzqjhf']","['special', 'masters', 'request', 'line', 'judge', 'said', 'court', 'departmentofjusticedoj', 'donaldtrump', 'httpstcowomzqjhf']","['special', 'master', 'request', 'line', 'judg', 'said', 'court', 'departmentofjusticedoj', 'donaldtrump', 'httpstcowomzqjhf']","['special', 'master', 'request', 'line', 'judge', 'said', 'court', 'departmentofjusticedoj', 'donaldtrump', 'httpstcowomzqjhf']"
@laurenboebert No RESPECT for the U.S. Constitution by ROUGE #FBI #PoliceState #USGestapo Chttps://www.youtube.com/watch?v=n0POmdK18WU,laurenboebert No RESPECT for the US Constitution by ROUGE FBI PoliceState USGestapo ChttpswwwyoutubecomwatchvnPOmdKWU,"['laurenboebert', 'no', 'respect', 'for', 'the', 'us', 'constitution', 'by', 'rouge', 'fbi', 'policestate', 'usgestapo', 'chttpswwwyoutubecomwatchvnpomdkwu']","['laurenboebert', 'respect', 'us', 'constitution', 'rouge', 'fbi', 'policestate', 'usgestapo', 'chttpswwwyoutubecomwatchvnpomdkwu']","['laurenboebert', 'respect', 'us', 'constitut', 'roug', 'fbi', 'policest', 'usgestapo', 'chttpswwwyoutubecomwatchvnpomdkwu']","['laurenboebert', 'respect', 'u', 'constitution', 'rouge', 'fbi', 'policestate', 'usgestapo', 'chttpswwwyoutubecomwatchvnpomdkwu']"
"This National #HispanicHeritageMonth, the #FBI salutes our Hispanic-American colleagues. Your dedication enhances o… https://t.co/jNUrpOhEzi",This National HispanicHeritageMonth the FBI salutes our HispanicAmerican colleagues Your dedication enhances o… httpstcojNUrpOhEzi,"['this', 'national', 'hispanicheritagemonth', 'the', 'fbi', 'salutes', 'our', 'hispanicamerican', 'colleagues', 'your', 'dedication', 'enhances', 'o', 'httpstcojnurpohezi']","['national', 'hispanicheritagemonth', 'fbi', 'salutes', 'hispanicamerican', 'colleagues', 'dedication', 'enhances', 'httpstcojnurpohezi']","['nation', 'hispanicheritagemonth', 'fbi', 'salut', 'hispanicamerican', 'colleagu', 'dedic', 'enhanc', 'httpstcojnurpohezi']","['national', 'hispanicheritagemonth', 'fbi', 'salute', 'hispanicamerican', 'colleague', 'dedication', 'enhances', 'httpstcojnurpohezi']"
"Do you work from home? During the #COVID19 pandemic, the #FBI has seen fraudsters compromise business email network… https://t.co/jA2C6NNn4d",Do you work from home During the COVID pandemic the FBI has seen fraudsters compromise business email network… httpstcojACNNnd,"['do', 'you', 'work', 'from', 'home', 'during', 'the', 'covid', 'pandemic', 'the', 'fbi', 'has', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcojacnnnd']","['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcojacnnnd']","['work', 'home', 'covid', 'pandem', 'fbi', 'seen', 'fraudster', 'compromis', 'busi', 'email', 'network', 'httpstcojacnnnd']","['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcojacnnnd']"
@tedcruz @MayraFlores2022 Wow the gerrymandering of 34th district is very very suspicious #fbi and of course your… https://t.co/DXVN25VLaq,tedcruz MayraFlores Wow the gerrymandering of th district is very very suspicious fbi and of course your… httpstcoDXVNVLaq,"['tedcruz', 'mayraflores', 'wow', 'the', 'gerrymandering', 'of', 'th', 'district', 'is', 'very', 'very', 'suspicious', 'fbi', 'and', 'of', 'course', 'your', 'httpstcodxvnvlaq']","['tedcruz', 'mayraflores', 'wow', 'gerrymandering', 'th', 'district', 'suspicious', 'fbi', 'course', 'httpstcodxvnvlaq']","['tedcruz', 'mayraflor', 'wow', 'gerrymand', 'th', 'district', 'suspici', 'fbi', 'cours', 'httpstcodxvnvlaq']","['tedcruz', 'mayraflores', 'wow', 'gerrymandering', 'th', 'district', 'suspicious', 'fbi', 'course', 'httpstcodxvnvlaq']"
The #FBI is complicit of #JoeBiden corruption. https://t.co/yFsnwfvlvG,The FBI is complicit of JoeBiden corruption httpstcoyFsnwfvlvG,"['the', 'fbi', 'is', 'complicit', 'of', 'joebiden', 'corruption', 'httpstcoyfsnwfvlvg']","['fbi', 'complicit', 'joebiden', 'corruption', 'httpstcoyfsnwfvlvg']","['fbi', 'complicit', 'joebiden', 'corrupt', 'httpstcoyfsnwfvlvg']","['fbi', 'complicit', 'joebiden', 'corruption', 'httpstcoyfsnwfvlvg']"
#JoeBiden is compromised and the #FBI is complicit.      Biden -Poroshenko Phone Call - YouTube https://t.co/ZpBHsC7xjP,JoeBiden is compromised and the FBI is complicit      Biden Poroshenko Phone Call  YouTube httpstcoZpBHsCxjP,"['joebiden', 'is', 'compromised', 'and', 'the', 'fbi', 'is', 'complicit', 'biden', 'poroshenko', 'phone', 'call', 'youtube', 'httpstcozpbhscxjp']","['joebiden', 'compromised', 'fbi', 'complicit', 'biden', 'poroshenko', 'phone', 'call', 'youtube', 'httpstcozpbhscxjp']","['joebiden', 'compromis', 'fbi', 'complicit', 'biden', 'poroshenko', 'phone', 'call', 'youtub', 'httpstcozpbhscxjp']","['joebiden', 'compromised', 'fbi', 'complicit', 'biden', 'poroshenko', 'phone', 'call', 'youtube', 'httpstcozpbhscxjp']"
Zahidul Islam is wanted by the #FBI for the alleged sexual assault of a female patient at a major hospital in Phila… https://t.co/U5iUuwtuHt,Zahidul Islam is wanted by the FBI for the alleged sexual assault of a female patient at a major hospital in Phila… httpstcoUiUuwtuHt,"['zahidul', 'islam', 'is', 'wanted', 'by', 'the', 'fbi', 'for', 'the', 'alleged', 'sexual', 'assault', 'of', 'a', 'female', 'patient', 'at', 'a', 'major', 'hospital', 'in', 'phila', 'httpstcouiuuwtuht']","['zahidul', 'islam', 'wanted', 'fbi', 'alleged', 'sexual', 'assault', 'female', 'patient', 'major', 'hospital', 'phila', 'httpstcouiuuwtuht']","['zahidul', 'islam', 'want', 'fbi', 'alleg', 'sexual', 'assault', 'femal', 'patient', 'major', 'hospit', 'phila', 'httpstcouiuuwtuht']","['zahidul', 'islam', 'wanted', 'fbi', 'alleged', 'sexual', 'assault', 'female', 'patient', 'major', 'hospital', 'phila', 'httpstcouiuuwtuht']"
"October is Cybersecurity Awareness Month! To celebrate, we’re sharing cybersecurity tips, showcasing partnerships,… https://t.co/noeAIwuqvZ",October is Cybersecurity Awareness Month To celebrate we’re sharing cybersecurity tips showcasing partnerships… httpstconoeAIwuqvZ,"['october', 'is', 'cybersecurity', 'awareness', 'month', 'to', 'celebrate', 'we', 're', 'sharing', 'cybersecurity', 'tips', 'showcasing', 'partnerships', 'httpstconoeaiwuqvz']","['october', 'cybersecurity', 'awareness', 'month', 'celebrate', 'sharing', 'cybersecurity', 'tips', 'showcasing', 'partnerships', 'httpstconoeaiwuqvz']","['octob', 'cybersecur', 'awar', 'month', 'celebr', 'share', 'cybersecur', 'tip', 'showcas', 'partnership', 'httpstconoeaiwuqvz']","['october', 'cybersecurity', 'awareness', 'month', 'celebrate', 'sharing', 'cybersecurity', 'tip', 'showcasing', 'partnership', 'httpstconoeaiwuqvz']"
"Black representation in Alabama tested before Supreme Court
#Congress 
#Senate 
#CapitolRiots
#Insurrection… https://t.co/Rk5kafwF32","Black representation in Alabama tested before Supreme Court
Congress 
Senate 
CapitolRiots
Insurrection… httpstcoRkkafwF","['black', 'representation', 'in', 'alabama', 'tested', 'before', 'supreme', 'court', 'congress', 'senate', 'capitolriots', 'insurrection', 'httpstcorkkafwf']","['black', 'representation', 'alabama', 'tested', 'supreme', 'court', 'congress', 'senate', 'capitolriots', 'insurrection', 'httpstcorkkafwf']","['black', 'represent', 'alabama', 'test', 'suprem', 'court', 'congress', 'senat', 'capitolriot', 'insurrect', 'httpstcorkkafwf']","['black', 'representation', 'alabama', 'tested', 'supreme', 'court', 'congress', 'senate', 'capitolriots', 'insurrection', 'httpstcorkkafwf']"
"A few years ago, the FBI website stated that their first Core Value was, ""Rigorous obedience to the Constitution of… https://t.co/uDHG4Mr2Hu",A few years ago the FBI website stated that their first Core Value was Rigorous obedience to the Constitution of… httpstcouDHGMrHu,"['a', 'few', 'years', 'ago', 'the', 'fbi', 'website', 'stated', 'that', 'their', 'first', 'core', 'value', 'was', 'rigorous', 'obedience', 'to', 'the', 'constitution', 'of', 'httpstcoudhgmrhu']","['years', 'ago', 'fbi', 'website', 'stated', 'first', 'core', 'value', 'rigorous', 'obedience', 'constitution', 'httpstcoudhgmrhu']","['year', 'ago', 'fbi', 'websit', 'state', 'first', 'core', 'valu', 'rigor', 'obedi', 'constitut', 'httpstcoudhgmrhu']","['year', 'ago', 'fbi', 'website', 'stated', 'first', 'core', 'value', 'rigorous', 'obedience', 'constitution', 'httpstcoudhgmrhu']"
@OmarRiverosays It is hard to even fathom what Putin-appeaser the Republican Party @GOP has become under corrupt Tr… https://t.co/4tM1OI6Jjj,OmarRiverosays It is hard to even fathom what Putinappeaser the Republican Party GOP has become under corrupt Tr… httpstcotMOIJjj,"['omarriverosays', 'it', 'is', 'hard', 'to', 'even', 'fathom', 'what', 'putinappeaser', 'the', 'republican', 'party', 'gop', 'has', 'become', 'under', 'corrupt', 'tr', 'httpstcotmoijjj']","['omarriverosays', 'hard', 'even', 'fathom', 'putinappeaser', 'republican', 'party', 'gop', 'become', 'corrupt', 'tr', 'httpstcotmoijjj']","['omarriverosay', 'hard', 'even', 'fathom', 'putinappeas', 'republican', 'parti', 'gop', 'becom', 'corrupt', 'tr', 'httpstcotmoijjj']","['omarriverosays', 'hard', 'even', 'fathom', 'putinappeaser', 'republican', 'party', 'gop', 'become', 'corrupt', 'tr', 'httpstcotmoijjj']"
@newrepublic @AlexThomas 'meddling in primaries'.  Like the Democrats and our third-world #FBI have been doing sinc… https://t.co/iFx7pBt2SV,newrepublic AlexThomas meddling in primaries  Like the Democrats and our thirdworld FBI have been doing sinc… httpstcoiFxpBtSV,"['newrepublic', 'alexthomas', 'meddling', 'in', 'primaries', 'like', 'the', 'democrats', 'and', 'our', 'thirdworld', 'fbi', 'have', 'been', 'doing', 'sinc', 'httpstcoifxpbtsv']","['newrepublic', 'alexthomas', 'meddling', 'primaries', 'like', 'democrats', 'thirdworld', 'fbi', 'sinc', 'httpstcoifxpbtsv']","['newrepubl', 'alexthoma', 'meddl', 'primari', 'like', 'democrat', 'thirdworld', 'fbi', 'sinc', 'httpstcoifxpbtsv']","['newrepublic', 'alexthomas', 'meddling', 'primary', 'like', 'democrat', 'thirdworld', 'fbi', 'sinc', 'httpstcoifxpbtsv']"
"@redsteeze The Democrat Party and their loyal servants at the evil #FBI/DOJ are already meddling, and have been sin… https://t.co/91mKe1Ut4g",redsteeze The Democrat Party and their loyal servants at the evil FBIDOJ are already meddling and have been sin… httpstcomKeUtg,"['redsteeze', 'the', 'democrat', 'party', 'and', 'their', 'loyal', 'servants', 'at', 'the', 'evil', 'fbidoj', 'are', 'already', 'meddling', 'and', 'have', 'been', 'sin', 'httpstcomkeutg']","['redsteeze', 'democrat', 'party', 'loyal', 'servants', 'evil', 'fbidoj', 'already', 'meddling', 'sin', 'httpstcomkeutg']","['redsteez', 'democrat', 'parti', 'loyal', 'servant', 'evil', 'fbidoj', 'alreadi', 'meddl', 'sin', 'httpstcomkeutg']","['redsteeze', 'democrat', 'party', 'loyal', 'servant', 'evil', 'fbidoj', 'already', 'meddling', 'sin', 'httpstcomkeutg']"
"@ungerbn103 Why isn’t the RULE OF LAW an irresistible force and Trump a MOVEABLE OBJECT?

#RuleOfLaw #grandjury… https://t.co/ZAiIYXre1J","ungerbn Why isn’t the RULE OF LAW an irresistible force and Trump a MOVEABLE OBJECT

RuleOfLaw grandjury… httpstcoZAiIYXreJ","['ungerbn', 'why', 'isn', 't', 'the', 'rule', 'of', 'law', 'an', 'irresistible', 'force', 'and', 'trump', 'a', 'moveable', 'object', 'ruleoflaw', 'grandjury', 'httpstcozaiiyxrej']","['ungerbn', 'rule', 'law', 'irresistible', 'force', 'trump', 'moveable', 'object', 'ruleoflaw', 'grandjury', 'httpstcozaiiyxrej']","['ungerbn', 'rule', 'law', 'irresist', 'forc', 'trump', 'moveabl', 'object', 'ruleoflaw', 'grandjuri', 'httpstcozaiiyxrej']","['ungerbn', 'rule', 'law', 'irresistible', 'force', 'trump', 'moveable', 'object', 'ruleoflaw', 'grandjury', 'httpstcozaiiyxrej']"
"@jwatkins7428 @BluesElmwood @RMaioris Here for your entertainment

Join #TrumpStrong for #AmericaStrong !
#Trump st… https://t.co/dZSbJEbJ19","jwatkins BluesElmwood RMaioris Here for your entertainment

Join TrumpStrong for AmericaStrong 
Trump st… httpstcodZSbJEbJ","['jwatkins', 'blueselmwood', 'rmaioris', 'here', 'for', 'your', 'entertainment', 'join', 'trumpstrong', 'for', 'americastrong', 'trump', 'st', 'httpstcodzsbjebj']","['jwatkins', 'blueselmwood', 'rmaioris', 'entertainment', 'join', 'trumpstrong', 'americastrong', 'trump', 'st', 'httpstcodzsbjebj']","['jwatkin', 'blueselmwood', 'rmaiori', 'entertain', 'join', 'trumpstrong', 'americastrong', 'trump', 'st', 'httpstcodzsbjebj']","['jwatkins', 'blueselmwood', 'rmaioris', 'entertainment', 'join', 'trumpstrong', 'americastrong', 'trump', 'st', 'httpstcodzsbjebj']"
"The #FBI has identified many people who incited violence at the U.S. Capitol on January 6, but it still needs your… https://t.co/Ms5vOCAabv",The FBI has identified many people who incited violence at the US Capitol on January  but it still needs your… httpstcoMsvOCAabv,"['the', 'fbi', 'has', 'identified', 'many', 'people', 'who', 'incited', 'violence', 'at', 'the', 'us', 'capitol', 'on', 'january', 'but', 'it', 'still', 'needs', 'your', 'httpstcomsvocaabv']","['fbi', 'identified', 'many', 'people', 'incited', 'violence', 'us', 'capitol', 'january', 'still', 'needs', 'httpstcomsvocaabv']","['fbi', 'identifi', 'mani', 'peopl', 'incit', 'violenc', 'us', 'capitol', 'januari', 'still', 'need', 'httpstcomsvocaabv']","['fbi', 'identified', 'many', 'people', 'incited', 'violence', 'u', 'capitol', 'january', 'still', 'need', 'httpstcomsvocaabv']"
