label,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
FBI,Idk what Jubal is doing here I would’ve had this kid by the throat already Somebody call DYFS 😒 FBI,False,0,,2022-10-05 00:39:30,False,,1577458421632159744,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Beans628,0,False,False,,
FBI,I HAVE COME TO THE  CONCLUSION THAT THE FBI IS EQUALLY AS CORRUPT AS THE BIDENS,False,9,,2022-10-05 00:38:38,False,,1577458203830685696,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",45acpJohndibag,3,False,False,,
FBI,Yep The FBI was in on rigging the  Election Tucker Bobulinski,False,18,,2022-10-05 00:37:25,False,,1577457899496173568,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WannabeAnglican,4,False,False,,
FBI,The TuckerCarlson interview with Tony Bobulinski is proving FBI Election interference blatant steps to suppress… httpstcoGHnk KJciX,False,2,,2022-10-05 00:37:20,True,,1577457879413424128,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ElephantCivics,0,False,False,,
FBI,ive just watched episode S   E  of FBI fbi  httpstco mTzqiD nK tvtime httpstco wl zZIGw,False,0,,2022-10-05 00:36:54,False,,1577457767949950976,,"<a href=""https://www.tvtime.com"" rel=""nofollow"">TV Time, TV show tracker</a>",ohricciardo,0,False,False,,
FBI,TheRealFeisty FBI needs to come out with the truth Lol as if…,False,0,The_Real_Feisty,2022-10-05 00:36:28,False,1.5774545902908047e+18,1577457661087346688,1.428829038362116e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Missyhoneybee93,0,False,False,,
FBI,BREAKING HunterBidens former business partner TonyBobulinski reveals that he presented evidence to the FBI th… httpstcohxZhM g CV,False,22,,2022-10-05 00:32:42,True,,1577456711736041473,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sn00pdad,17,False,False,,
FBI,"Corrupt FBI engaged in outright election interference to get biden into wh and dems control of Congress

They are… httpstco Yg XZXr",False,3,,2022-10-05 00:32:35,True,,1577456681692278784,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SavngtheRepublc,1,False,False,,
FBI,FBICBS CBS Well its about time Ive been waiting since late May the day the Texas school shooting occurred for Prodigal Son FBI,False,0,FBICBS,2022-10-05 00:32:08,False,1.5774391889155236e+18,1577456569440149505,9.783819090749645e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DecaTilde,0,False,False,,
FBI,i knew his son was part of this mess FBI,False,0,,2022-10-05 00:31:00,False,,1577456282553831424,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",johndegarson,0,False,False,,
FBI,TuckerCarlson watched the Bobalinski episode… Holy WOW So since the fbi is compromised and corrupt Why can’t… httpstcoAVejqX ZdT,False,1,TuckerCarlson,2022-10-05 00:25:41,True,,1577454947439812608,22703645.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Riding76415606,1,False,False,,
FBI,FBICBS I would be hurt too FBI,False,1,FBICBS,2022-10-05 00:25:19,False,1.5774532465404436e+18,1577454851939741696,9.783819090749645e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cawaki,0,False,False,,
FBI,"What now NewsNation 

Trump petitioned SCOTUS on  th to intervene in the dispute over materials marked as… httpstco dH E jx X",False,1,,2022-10-05 00:24:29,True,,1577454644267307009,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VillalonaLaw,0,False,False,,
FBI,Oops what had Zac been up to🤔🤔🤔 FBI FBITuesdays,False,0,,2022-10-05 00:23:53,False,,1577454492030640128,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cawaki,0,False,False,,
FBI,That line bombed FBI httpstcobI lZ DraM,False,0,,2022-10-05 00:23:11,False,,1577454315593093120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",someolddish,0,False,False,,
FBI,chrislhayes Maybe because its happening  CNN ignoring it doesn’t mean it’s not true 🤷‍♂️ FBI statistics can pr… httpstco zHcL rowF,False,0,chrislhayes,2022-10-05 00:22:54,True,1.57705437360751e+18,1577454247263682561,4207961.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TommyBoyThe3rd,0,False,False,,
FBI,Dyaammmm the mother load fbi CBS,False,0,,2022-10-05 00:21:53,False,,1577453989544620033,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sdav743,0,False,False,,
FBI,"In reality all info TonyBobulinski gave the FBI Oct   was a How To Protect Joe outline

The FBI is beyond c… httpstcotxYJGOprp ",False,3,,2022-10-05 00:21:34,True,,1577453909613895682,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SavngtheRepublc,2,False,False,,
FBI,So Twitter Shitter is once again deleting bots and phony Chinese accounts pushing Trannies and Pedopjiles Twit… httpstcobRRWe FbCH,False,0,,2022-10-05 00:20:36,True,,1577453667363721217,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AandJ_Covfefe,0,False,False,,
FBI,samanthamarika  …and BidenHarris has weakening our military by continuing the Unvaxxed purgeaiding Taliban w … httpstco b iKPMT,False,0,samanthamarika1,2022-10-05 00:20:16,True,1.5773818346309714e+18,1577453584559448064,1.006474869570093e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoveCopper1,0,False,False,,
FBI,fbi shifting of the eyes is in every episode this year,False,0,,2022-10-05 00:16:08,False,,1577452543709368320,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MikeyinNm,0,False,False,,
FBI,samanthamarika  USA needs to hear the whole story about everything Most of the MSM only tells part to make it a… httpstcosz paOQZAR,False,0,samanthamarika1,2022-10-05 00:13:07,True,1.5773818346309714e+18,1577451785643470848,1.006474869570093e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoveCopper1,0,False,False,,
FBI,fbi I miss Maggie OA and Maggie the best CBS,False,0,,2022-10-05 00:11:55,False,,1577451483058110465,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nannyTT,0,False,False,,
FBI,FBICBS No Isobel tonight 😯  Glad the episode is finally being aired 👏 fbi,False,0,FBICBS,2022-10-05 00:11:22,False,1.5774502041475072e+18,1577451343853264896,9.783819090749645e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeresaAustene,0,False,False,,
FBI,"The FBI is a big part of it 

FBI DOJ keeps Corruption in office httpstcoxJtbYTtQtF",False,1,,2022-10-05 00:08:06,False,,1577450521195155461,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ButchOrNile,0,False,False,,
FBI,Its CBS FBI hour Time to put a few criminals away  AgentDress lol,False,0,,2022-10-05 00:06:47,False,,1577450188653862914,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IDressAndRest,0,False,False,,
FBI,"Tonight 
Tucker
Leonardo
FBI
FBIInternational
FBIMostWanted 
GoodBonesRiskyBusiness busy busy",False,2,,2022-10-05 00:05:29,False,,1577449863834386434,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",greeneyewatch,0,False,False,,
FBI,FBI time,False,0,,2022-10-05 00:01:57,False,,1577448972989480960,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BySadiaJasmine,0,False,False,,
FBI,Here we gooo FBICBS fbi,False,21,,2022-10-05 00:01:48,False,,1577448934452109314,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RyanSnip3r416,5,False,False,,
FBI,MZHemingway We are all so sick of this crooked a FBI but parents also need to keep their kids home when they g… httpstcou NpRrdpDA,False,1,MZHemingway,2022-10-05 00:01:45,True,1.5772727796608532e+18,1577448924071215106,18005085.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MilitaryMom26,0,False,False,,
FBI,Watch him get killed now fbi,False,0,,2022-10-05 00:01:33,False,,1577448871806001153,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sdav743,0,False,False,,
FBI,FBICBS time👏🏼👏🏼 FBI,False,1,FBICBS,2022-10-05 00:01:10,False,,1577448776930836481,9.783819090749645e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cawaki,0,False,False,,
FBI,So excited to watch the FBI trifecta httpstcolssqWKVGrO,False,0,,2022-10-04 23:55:53,False,,1577447446430498819,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",someolddish,0,False,False,,
FBI,FBI agents testify about security videos in Cupcake kidnapping trial  Oct      PM ET httpstcozXkOUwUdJ ,False,0,,2022-10-04 23:51:21,False,,1577446305407934464,,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",PulpNews,0,False,False,,
FBI,Raw StoryFormer FBI agent slams Trumps laughable claim  th Circuit cant rule on classified documents  On… httpstco qxZAx Wmg,False,0,,2022-10-04 23:51:05,True,,1577446240673042435,,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>",newsoneplace,0,False,False,,
FBI,"NMFTACyber will offer trucking industry professionals
—   educational sessions
— Keynote address by a former… httpstcoglt R Nqui",False,1,,2022-10-04 23:47:01,True,,1577445216348520450,,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",NMFTA,0,False,False,,
FBI,we dont have a legitimate federal government had Senators done their Constitutionally mandated job were paying t… httpstcoEanbvlwpyn,False,0,,2022-10-04 23:39:28,True,,1577443314944839680,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jankowski60,0,False,False,,
FBI,"I am excited and nevors about FBI and FBI International and There are FBI International sneak peeks are out 
FBI… httpstcoJMNFRBv ",False,0,,2022-10-04 23:36:23,True,,1577442539657105408,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BBJamko14FBI,0,False,False,,
FBI,The FBI routinely manipulates the data to their own benefit httpstcohCt Wy vv,False,2,,2022-10-04 23:35:07,False,,1577442220420263936,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Objectivist71,0,False,False,,
FBI,"In that case Id be checking FBI agent and plant DNA    just sayin    also Antifa and BLM plants

DNA o… httpstcorc imZQb x",False,0,,2022-10-04 23:33:41,True,,1577441861882372096,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IIIFrogs,0,False,False,,
FBI,"💥BQOM💥
FBI Conceals Chinese Infiltration of US Election Software
This is a red Chinese communist op run against… httpstcouZullsDwja",False,5,,2022-10-04 23:32:36,True,,1577441587046404096,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GursoydanNadire,2,False,False,,
FBI,"TheRookieFeds ABCNetwork Sickening how they dress her in this show
Not how a FBI agent dresses
That is how an… httpstcoW D Z ohYO",False,0,TheRookieFeds,2022-10-04 23:28:01,True,1.5772068976643277e+18,1577440434946818049,1.519439649835389e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ciaobarbuti,0,False,False,,
FBI,hi guysanother day aheadstay positiveUS law about persons engaged in political advocacy for foreign interest… httpstcoxw D pgCZc,False,0,,2022-10-04 23:21:00,True,,1577438667421122561,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",majoy0803,0,False,False,,
FBI,cosyalbom CNNFreedom FCDOGovUK LeahHardingAJE amnesty UNHumanRights amanpour The current President of… httpstco UWx oKpex,False,0,cosyalbom,2022-10-04 23:18:07,True,1.577415968720302e+18,1577437942380777472,1.254384560617304e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ike1103Ike,0,False,False,,
FBI,As a result of an investigation by our FBI offices Redding resident agency with assistance from former… httpstcoTTcof IG T,False,5,,2022-10-04 23:17:20,True,,1577437745974231040,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISacramento,2,False,False,,
FBI,FBI Director Wray PhillyPoliceSOS ASKING FBI httpstcoIDix SuE q,False,1,FBI,2022-10-04 23:13:09,False,,1577436690859556865,17629860.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Seth4Sale,0,False,False,,
FBI,The FBI’s termination letter to PeterStrzok the official who led   highprofile investigations has been publish… httpstcoA wwsnWQ ,False,130,,2022-10-04 23:10:01,True,,1577435902246354945,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",EpochTimes,55,False,False,,
FBI,FBI Director Wray PhillyPoliceSOS ASKING FBI httpstcos LZBLdpGR,False,1,FBI,2022-10-04 23:06:20,False,,1577434976856862720,17629860.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhillyNewsCares,0,False,False,,
FBI,"All true
Demon demoniac 
Delusional criminally insane 
Us
guilty realamberheard 
A calamity and disrespect with… httpstcofeXVuQhzwK",False,0,,2022-10-04 23:03:32,True,,1577434270674538496,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",aviaum,0,False,False,,
FBI,China’s cyber espionage and covert disinformation operations are a “ pound gorilla in the room of… httpstcoe g F LrxA,False,29,,2022-10-04 22:55:27,True,,1577432236843900928,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NoBeardEcho6,21,False,False,,
FBI,My FBI shows come on tonight CBS,False,2,,2022-10-04 22:50:50,False,,1577431075181035520,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WallerLinwood,0,False,False,,
FBI,New York PostFBI tracked Aretha Franklin for   years declassified documents show  Aretha Franklin was track… httpstcosNlt kDDC,False,0,,2022-10-04 22:46:58,True,,1577430101628801025,,"<a href=""http://www.newsoneplace.com"" rel=""nofollow"">Newsoneplace To Twitter</a>",newsoneplace,0,False,False,,
FBI,AlexandraGrant  In news today ArethaFranklin TRACKED by FBI for her ENTIRE CAREER  YEARS and you are so… httpstco eUhdVNyJ,False,2,,2022-10-04 22:45:45,True,,1577429797243756544,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AnnMariaReeves,0,False,False,,
FBI,October  th   Update from my US House of Representatives Office “The FBI recently confirmed they are actively… httpstcoFA s njBJ ,False,87,,2022-10-04 22:42:58,True,,1577429095813898242,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PSardonicus,31,False,False,,
FBI,"Trump may have wanted a special master but this is what he got

RepublicansAreTheProblem
RepublicanFuckery… httpstcozC y Hlr ",False,1,,2022-10-04 22:39:15,True,,1577428161184210944,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RandyKaus,0,False,False,,
FBI,Key false narratives surrounding the FBI search are that it is a political persecution from the Democratic Party… httpstco F yQgd I,False,1,,2022-10-04 22:36:01,True,,1577427347183206400,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",francois_oustry,0,False,False,,
FBI,LRarey FBI where are you,False,1,LRarey,2022-10-04 22:35:03,False,1.5774189262708613e+18,1577427104417087488,1449397549.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HeirsofMostHigh,0,False,False,,
FBI,     per year FBI Special Agent Linguist in New York City NY Check out the link for details… httpstcofX GituZLt,False,0,,2022-10-04 22:34:37,True,,1577426993779449857,,"<a href=""https://www.joblify.app"" rel=""nofollow"">JoblifyApp</a>",joblify_app,1,False,False,,
FBI,     per year FBI Special Agent STEM in Milwaukee WI Check out the link for details… httpstcoE uNDN zEi,False,0,,2022-10-04 22:34:37,True,,1577426993733402625,,"<a href=""https://www.joblify.app"" rel=""nofollow"">JoblifyApp</a>",joblify_app,0,False,False,,
FBI,Its been   years since the Vegas shooting We still dont know how or why one man set up a snipers nest in the c… httpstcoUjQ Yta s,False,0,,2022-10-04 22:27:34,True,,1577425219870158848,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BondThomas007,0,False,False,,
FBI,"“This unwarranted stay…impairs substantially the ongoing timesensitive work of the Special Master”

Former Presi… httpstcogTuN rhT ",False,62,,2022-10-04 22:25:00,True,,1577424575045984257,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",EpochTimes,20,False,False,,
FBI,Residente  This is Not America Official Video ft Ibeyi httpstcoHFBgiwOSx  via YouTube Путин FBI OSS… httpstco bPvAbYmz ,False,0,,2022-10-04 22:24:43,True,,1577424501813686272,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,
FBI,I doubt the Supreme Court intervenes so expect Trump to say that the Courts are all corrupt and against him Things… httpstcovhYenaRbj ,False,1,,2022-10-04 22:22:47,True,,1577424018918948864,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jbwjarvis,0,False,False,,
FBI,War  Residente Official Video httpstcoROCEtGGD v via YouTube Путин FBI OSS ATFEM DEA ICE DOJ… httpstco kBCTKVegJ,False,0,,2022-10-04 22:20:32,True,,1577423451026952192,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,
FBI,Peter Strzok FBI   termination letter text by David Bowdich “In my   years in the FBI I have not seen a more… httpstcoz C TFcl,False,0,,2022-10-04 22:20:03,True,,1577423328901738496,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CitizenWells,0,False,False,,
FBI,FeministDoctor  He committed a federalcrime FBI and got away with it hiring Weinstein PR crisis Do the math… httpstcoyA j bRg,False,4,FeministDoctor1,2022-10-04 22:17:49,True,1.577412766612312e+18,1577422768970223616,1.496741712986792e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",searchandpost,0,False,False,,
FBI,Somos Sur Feat Shadia Mansour  Ana Tijoux Official Music Video httpstcolkO qrMEHs via YouTube Путин… httpstcojTqfrMoG i,False,0,,2022-10-04 22:16:01,True,,1577422315163291650,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,
FBI,FBI tracked ArethaFranklin for   years declassified documents show httpstcozC Lm IhI  via nypost,False,0,,2022-10-04 22:12:12,False,,1577421354626088960,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",moughthere,0,False,False,,
FBI,Joint FBI CISAgov PSA Malicious Cyber Activity Against Election Infrastructure Unlikely to Disrupt or Prevent V… httpstcov JUGgjGgs,False,2,,2022-10-04 22:11:47,True,,1577421247775916035,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISaltLakeCity,1,False,False,,
FBI,Manu Chao – Bongo Bong Official Music Video httpstcot gIvGKENh via YouTube Путин FBI OSS ATFEM DEA… httpstcoWsko mZnW,False,0,,2022-10-04 22:08:05,True,,1577420316292579329,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,
FBI,  LAST BETRAYAL book trailer httpstcoq VZ eSTdo via YouTube thriller suspense femmesnoirfiction… httpstco eHrEI ER,False,0,,2022-10-04 22:02:25,True,,1577418893446246401,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ValerieJBrooks1,0,False,False,,
FBI,"Why is Trump not in Prison 

Trump DOJ FBI TopSecret MarALago httpstco suhOrQiGq",False,0,,2022-10-04 22:02:22,False,,1577418879638421507,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MichaelvanMind,0,False,False,,
FBI,Do you work from home During the COVID  pandemic the FBI has seen fraudsters compromise business email network… httpstcow ZW Rd d ,False,4,,2022-10-04 22:01:44,True,,1577418719462055939,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPittsburgh,2,False,False,,
FBI,Simple passwords may seem convenient but the FBI wants you to know that youre also making it easy for cyber crim… httpstco vl Uflgy,False,2,,2022-10-04 22:01:35,True,,1577418683789574152,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIAtlanta,1,False,False,,
FBI,State Department ‘virtualizing everything’ to assess Foreign Service candidates httpstcoeOZywtxiXo… httpstcoSj eH GW B,False,0,,2022-10-04 21:59:29,True,,1577418152388050945,,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>",AJBlackston,0,False,False,,
FBI,So where is FBI on this This is treason httpstcoBfaIqvwCwv,False,0,,2022-10-04 21:58:10,False,,1577417822157668352,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WaterMan803,0,False,False,,
FBI,The FBI rigs elections Putin laughs at them,False,2,,2022-10-04 21:53:23,False,,1577416620183638016,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2ndAmenbro,0,False,False,,
FBI,     per year FBI Special Agent Linguist in New York City NY Check out the link for details… httpstcoXaF g b r,False,0,,2022-10-04 21:49:47,True,,1577415713337253894,,"<a href=""https://www.joblify.app"" rel=""nofollow"">JoblifyApp</a>",joblify_app,0,False,False,,
FBI,"POTUS can you please get us another FBI director  ASAP
What a failure httpstcogWtEfglgS ",False,0,POTUS,2022-10-04 21:47:51,False,,1577415227313889281,1.3491490969096684e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",navy_michele,0,False,False,,
FBI,x Just take care of mex  How a corrupt FBI agent protected an LA crime figure   Oct      PM ET httpstcowxSOm ORZl,False,0,,2022-10-04 21:47:05,False,,1577415032060760065,,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",PulpNews,0,False,False,,
FBI,     per year FBI Special Agent STEM in Milwaukee WI Check out the link for details vacancy httpstcoNqiEpVn re,False,0,,2022-10-04 21:43:11,False,,1577414051147161603,,"<a href=""https://www.joblify.app"" rel=""nofollow"">JoblifyApp</a>",joblify_app,0,False,False,,
FBI,Avtar Singh Dhillon the former chair of the board of directors of the Massachusettsbased company Arch Therapeutic… httpstcoNAbuXWqFXO,False,13,,2022-10-04 21:42:06,True,,1577413779389878274,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIBoston,1,False,False,,
FBI,The FBIs data contains massive errors when tracking active shooting incidents undercounting by   how often a… httpstconOBN vQMhB,False,0,,2022-10-04 21:27:23,True,,1577410076213538816,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HadEnoughBS4,0,False,False,,
FBI,"The FBI and CISAgov Malicious Cyber Activity Against Election Infrastructure Unlikely to Disrupt or Prevent
Voti… httpstcojjj fsuhUI",False,8,,2022-10-04 21:26:15,True,,1577409789960896515,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIElPaso,2,False,False,,
FBI,Babak Broumand Found Guilty of Selling FBI Secrets to ArmenianMob httpstco K lL kQoD,False,1,,2022-10-04 21:23:19,False,,1577409052576870400,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HashemiLaw,0,False,False,,
FBI,JimJordan Letters letters and more letters 🙄 The Democrats wouldnt wait they would get right to their convi… httpstcooq PPNCIu,False,0,Jim_Jordan,2022-10-04 21:15:49,True,1.5758809613000786e+18,1577407164024786947,18166778.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MilitaryMom26,0,False,False,,
FBI,Trump asked the SupremeCourt Today to intervene in the litigation over documents marked as classified that the… httpstcoI PqhZOns ,False,0,,2022-10-04 21:13:48,True,,1577406658338168832,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TiknisArts,1,False,False,,
FBI,My GOP TheJusticeDept … trump TrumpCrimeSyndicate TrumpCrimeFamily corrupting in plain sight in real time but b… httpstcoBdjKqw i I,False,0,,2022-10-04 21:12:22,True,,1577406297066000384,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6nsinvt,0,False,False,,
FBI,The latest The CCTA Watchdog httpstcoXpUHPC bXa Thanks to foxnewspolitics EleftheriaFrei codeywan usnews fbi,False,0,,2022-10-04 21:08:57,False,,1577405434671075345,,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>",CCTA_NC,0,False,False,,
FBI,"SeditionHunters
DoYouKnow
🧵
 

FBI wanted list
Link httpstcoNHwEUkKCmM

Range  

FBI  … httpstcoViQtCHJPrY",False,1,mrwtr0102,2022-10-04 21:05:38,True,1.5773491790215987e+18,1577404603607486469,136745944.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mrwtr0102,1,False,False,,
FBI,"The FBI and CISAgov Malicious Cyber Activity Against Election Infrastructure Unlikely to Disrupt or Prevent
Voti… httpstcojSGsLmXXBz",False,3,,2022-10-04 21:01:13,True,,1577403490887995392,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIHouston,3,False,False,,
FBI,Trump Asks US Supreme Court to Vacate Lower Court Rulings in FBI Raid Challenge  Filing httpstcocnlViOTHVa httpstcoJLuibxKLsB,False,1,,2022-10-04 21:01:05,False,,1577403456826265600,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",SputnikInt,1,False,False,,
FBI,Joint FBI CISAgov PSA Malicious Cyber Activity Against Election Infrastructure Unlikely to Disrupt or Prevent V… httpstco sS hIf M,False,1,,2022-10-04 20:59:06,True,,1577402958983139352,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISacramento,0,False,False,,
FBI,"And there it is Bloody hell
Trump SCOTUS Maralago DOJ FBI

httpstcox peooMY x",False,0,,2022-10-04 20:53:13,False,,1577401477999775745,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gyptians1,0,False,False,,
FBI,Seven years ago she gave up her baby now she’s undercover as nanny to a mobster’s kids …ALIAS RAVEN BLACK… httpstcovlrt dhGtA,False,0,,2022-10-04 20:52:53,True,,1577401392750333968,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BarbaraEBrink,0,False,False,,
FBI,"Malicious cyber activity against election infrastructure unlikely to disrupt or prevent voting
More in this joint… httpstcoK mypJrf S",False,2,,2022-10-04 20:50:12,True,,1577400719677788165,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIPortland,0,False,False,,
FBI,Investigate the investigators FBI FBINews News WalterSoriano RichardFrankel MarkRossini CharlesMcGonigal… httpstco CYVqWWrlr,False,0,,2022-10-04 20:49:03,True,,1577400427192193061,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mikenov,0,False,False,,
