label,clean text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Tweet_lemmatized,text
FBI,,False,0,,2022-10-03 14:53:04,True,,1576948454080872452,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AltBlackNews</a>",altblacknews,0,False,False,,,"['trump', 'get', 'raided', 'fbi', 'care', 'httpstcovwbg', 'toyua', 'get', 'raided', 'fbi', 'care', 'httpstcodnvbmfj', 'rf']",Trump gets RAIDED by FBI but why should I care  httpstcovWBg ToYUa gets RAIDED by FBI but why should I care… httpstcodNvbmfJ rf
FBI,,False,0,,2022-10-03 14:53:02,True,,1576948444236857345,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AltBlackNews</a>",altblacknews,0,False,False,,,"['trump', 'raid', 'expose', 'corruption', 'side', 'trump', 'fbi', 'maralago', 'httpstcogj', 'cyihkxf', 'raided', 'f', 'httpstcorihevjfber']",Trumps Raid EXPOSES corruption on both sides Trump fbi maralago  httpstcogJ cYIhkxf being raided by the F… httpstcorIHEVjfbER
FBI,,False,0,JarrettCampbe13,2022-10-03 14:52:58,True,1.5580890626106778e+18,1576948428919439363,9.177084331003863e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twutter23873096,0,False,False,,,"['jarrettcampbe', 'famalonadindong', 'rpsagainsttrump', 'replizcheney', 'fbi', 'business', 'investigating', 'crime', 'httpstcoq', 'zvukryfl']",JarrettCampbe  famalonadindong RpsAgainstTrump RepLizCheney The FBI is in the business of investigating crime… httpstcoQ ZVukryfL
FBI,,False,4,agavecorn,2022-10-03 14:52:30,True,1.5767530298307133e+18,1576948311072075776,2272137097.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RestlessNews,2,False,False,,,"['agavecorn', 'shercosherrill', 'fab', 'screamie', 'trumphair', 'gregdemarco', 'glennvotesblue', 'donnajo', 'networkgal', 'httpstco', 'vgh', 'vcejh']",agavecorn ShercoSherrill fab screamie TrumpHair gregdemarco  GlennVotesBlue DonnaJo  networkgal… httpstco vGh vcEjh
FBI,,False,0,,2022-10-03 14:49:21,False,,1576947517958152193,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",culperscanteen,0,False,False,,,"['mean', 'fbi', 'left', 'say', 'trust', 'one', 'mondaythoughts', 'fbi', 'credibilitylost', 'httpstcoietymcyhs', '']","You mean the same FBI the left says we should trust

That one

mondaythoughts FBI CredibilityLost httpstcoIEtYmcyhs "
FBI,,False,5,agavecorn,2022-10-03 14:49:09,True,1.5767495477996134e+18,1576947469631356928,2272137097.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RestlessNews,5,False,False,,,"['agavecorn', 'donnajo', 'trumphair', 'gregdemarco', 'fab', 'screamie', 'glennvotesblue', 'shercosherrill', 'networkgal', 'httpstcot', 'jphmi', '']",agavecorn DonnaJo  TrumpHair gregdemarco  fab screamie GlennVotesBlue ShercoSherrill networkgal… httpstcot JPhmi A 
FBI,,False,0,,2022-10-03 14:48:25,True,,1576947283869966336,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AltBlackNews</a>",altblacknews,0,False,False,,,"['welcome', 'real', 'fbi', 'russiagate', 'fine', 'people', 'hoax', 'hunter', 'biden', 'hillary', 'clinton', 'tsae', 'httpstcowks', 'cjr', 'oq']",Welcome To The REAL FBI  RUSSIAGATE  FINE PEOPLE HOAX  HUNTER BIDEN  HILLARY CLINTON   TSAE … httpstcoWKS cJr oQ
FBI,,False,1,,2022-10-03 14:47:13,False,,1576946983990071298,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SusanMe96261120,0,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoyxkkllvoqh', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcoyxKKLlvoQH corruption fbi PeterStrzok
FBI,,False,3,,2022-10-03 14:40:11,True,,1576945210826817537,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIMobileAL,0,False,False,,,"['october', 'cybersecurity', 'awareness', 'month', 'celebrate', 'sharing', 'cybersecurity', 'tip', 'showcasing', 'partnership', 'httpstcogiyjiuxszh']",October is Cybersecurity Awareness Month To celebrate we’re sharing cybersecurity tips showcasing partnerships… httpstcogiyjIuxSzH
FBI,,False,0,,2022-10-03 14:37:57,True,,1576944649008304128,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">AltBlackNews</a>",altblacknews,0,False,False,,,"['american', 'living', 'two', 'tier', 'justice', 'system', 'tsae', 'httpstcoxxbbyzztlp', 'living', 'two', 'tier', 'justice', 'syste', 'httpstcoydph', 'slurj']",Americans Living Under Two Tier Justice System  TSAE  httpstcoXxbbYZZTLp Living Under Two Tier Justice Syste… httpstcoyDpH sLUrJ
FBI,,False,11,,2022-10-03 14:35:31,True,,1576944038783000576,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JerriWilliams1,4,False,False,,,"['fbi', 'agent', 'hop', 'plane', 'conduct', 'interview', 'gather', 'evidence', 'make', 'arrest', 'around', 'world', 'httpstcouxn', 'pnsntg']",Can FBI agents just hop on a plane to conduct interviews gather evidence and make arrests around the world My re… httpstcoUxn pnSnTg
FBI,,False,0,,2022-10-03 14:30:41,True,,1576942819952168961,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,,"['big', 'data', 'dangerous', 'feat', 'joywave', 'official', 'music', 'video', 'httpstcork', 'pixjkez', 'via', 'youtube', 'dont', 'forget', 'httpstcocp', 'ubycotv']",Big Data  Dangerous feat Joywave Official Music Video httpstcoRk PIXjKeZ via YouTube DONT Forget S … httpstcoCP ubYCoTV
FBI,,False,0,,2022-10-03 14:29:49,False,,1576942603266043904,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DianeFlock3,0,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoq', 'pesssbu', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcoq PeSSSBU corruption fbi PeterStrzok
FBI,,False,2,,2022-10-03 14:28:12,True,,1576942196229636096,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",daveDFIR,2,False,False,,,"['httpstcod', 'qcnahzrv', 'finnish', 'intelligence', 'warns', 'russia', 'cyberespionage', 'activity', 'news', 'tech', 'nsa', 'fbi', 'httpstcospvpl', 'usru']",httpstcod qCNAhZRV  Finnish intelligence warns of Russia’s cyberespionage activities news tech nsa FBI… httpstcoSpVpL uSRU
FBI,,False,1,USAmbQatar,2022-10-03 14:28:09,True,1.5769401194827817e+18,1576942183206498304,2732010782.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahmoudAlsabatn,1,False,False,,,"['usambqatar', 'lolwahalkhater', 'wrongfully', 'im', 'wanted', 'al', 'odid', 'base', 'american', 'qatar', 'dont', 'know', 'httpstcogjnlb', 'dr', 'u']",USAmbQatar LolwahAlkhater WRONGFULLY Why Im wanted from Al odid base of American in Qatar and I dont know an… httpstcoGjNlb dR u
FBI,,False,1,,2022-10-03 14:25:34,True,,1576941534414618626,,"<a href=""https://cliffordribner.com/"" rel=""nofollow"">CliffordRibnerWeb</a>",cliffordribner,1,False,False,,,"['unconstitutional', 'federal', 'government', 'action', 'poisoned', 'entire', 'judicial', 'system', 'corruption', 'doj', 'fbi', 'httpstcokns', 'vrztut']",Unconstitutional Federal Government Actions have Poisoned our Entire Judicial System corruption doj fbi… httpstcokns vRZtuT
FBI,,False,1,USAmbQatar,2022-10-03 14:24:59,True,1.5769401194827817e+18,1576941388117479428,2732010782.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MahmoudAlsabatn,1,False,False,,,"['usambqatar', 'lolwahalkhater', 'wrongfullyslander', 'casewheres', 'case', 'date', 'timeand', 'used', 'perso', 'httpstcogrt', 'lq', 'iac']",USAmbQatar LolwahAlkhater WRONGFULLYSlander and no caseWheres the case date and timeAnd is used for perso… httpstcogrt lq iAC
FBI,,False,0,TeaPainUSA,2022-10-03 14:22:32,True,1.5769375302089687e+18,1576940771730939904,2421067430.0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",johnbyr35376172,0,False,False,,,"['teapainusa', 'exactly', 'private', 'army', 'us', 'supposed', 'fbi', 'secretservice', 'curio', 'httpstcoj', 'xeft', 'qb', '']",TeaPainUSA What exactly are “private army” uses supposed to be…and shouldn’t the FBI or SecretService be curio… httpstcoJ XEFT qB 
FBI,,False,0,,2022-10-03 14:20:07,False,,1576940163476860931,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",evarsstachan8,0,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoaeo', 'edqxea', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcoAeO EDqXea corruption fbi PeterStrzok
FBI,,False,0,,2022-10-03 14:18:45,False,,1576939820231716864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FranMontgomery1,0,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcoma', 'n', 'hlvq', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcoma n hlVq corruption fbi PeterStrzok
FBI,,False,0,fbi_zibell,2022-10-03 14:17:29,False,1.5767649579993047e+18,1576939499010936832,1.4724218677555528e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jacqui2bat,0,False,False,,,"['fbizibell', 'one', 'look', 'better', 'simple', 'ponytailfbicbs']",fbizibell No one looks better than her with a simple ponytailfbicbs
FBI,,False,0,GOPLeader,2022-10-03 14:15:31,False,1.5766555066467287e+18,1576939006675529728,19739126.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mjwmangan,0,False,False,,,"['gopleader', 'wait', 'thought', 'dont', 'like', 'fbi', 'would', 'fund', 'law', 'enforcement']",GOPLeader Wait I thought you all dont like the FBI so why would you fund law enforcement
FBI,,False,0,EliseStefanik,2022-10-03 14:13:24,False,1.576707851296252e+18,1576938470651887616,109579534.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mjwmangan,0,False,False,,,"['elisestefanik', 'dont', 'back', 'blue', 'sure', 'fbi', 'would', 'interested']",EliseStefanik So you dont back the blue  I am sure FBI would be interested in that
FBI,,False,1,,2022-10-03 14:04:41,True,,1576936278398013440,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISacramento,0,False,False,,,"['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcovxbqhj', 'j', 'h']",Do you work from home During the COVID  pandemic the FBI has seen fraudsters compromise business email network… httpstcoVxBQhJ j H
FBI,,False,0,Malinowski,2022-10-03 14:00:29,True,1.576573663561732e+18,1576935219680391169,8.11239440916054e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FBastiat1,0,False,False,,,"['malinowski', 'hey', 'insider', 'trader', 'reprimanded', 'congress', 'think', 'rayepps', 'fbi', 'january', 'agent', 'provocateur', 'httpstcomyfdazvaco']",Malinowski Hey INSIDER Trader reprimanded by Congress do you think RayEpps a FBI January  Agent Provocateur who… httpstcoMYFdAZVAco
FBI,,False,0,,2022-10-03 13:56:15,True,,1576934158177554432,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilsal424,0,False,False,,,"['fbi', 'tracking', 'arethafranklin', 'year', 'still', 'supposed', 'pretend', 'fbi', 'trustable', 'institu', 'httpstcoxtc', 'rzkdoi']",Not the FBI tracking ArethaFranklin for   years Are we still supposed to pretend the FBI is a trustable institu… httpstcoXtc RZkDOi
FBI,,False,0,,2022-10-03 13:44:57,True,,1576931314166468610,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,,"['god', 'amp', 'country', 'httpstco', 'ct', 'yw', 'via', 'youtube', 'путин', 'fbi', 'os', 'atfem', 'dea', 'ice', 'doj', 'repmattgaetz', 'httpstcoxdb', 'pv', 'ep']","God amp Country httpstco a Ct yW  via YouTube Путин FBI OSS ATFEM DEA ICE DOJ 
RepMattGaetz… httpstcoxdb pV EP"
FBI,,False,0,,2022-10-03 13:44:22,True,,1576931167185428480,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PubliusPR,0,False,False,,,"['today', 'kevin', 'hallinan', 'overthewal', 'join', 'kcol', 'discus', 'book', 'fbi', 'bookboost', 'law', 'fbi', 'httpstcoy', 'cyjnljj']",TODAY Kevin Hallinan overthewal  joins  kcol to discuss his book and the FBI BookBoost Laws  FBI… httpstcoy CYjNlJJ
FBI,,False,0,,2022-10-03 13:44:01,True,,1576931076240707584,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",loringbrister,0,False,False,,,"['insurrection', 'call', 'arm', 'mix', 'httpstcoefrkoao', 'yp', 'via', 'youtube', 'путин', 'fbi', 'os', 'atfem', 'dea', 'ice', 'doj', 'httpstcovoqwvolm', 'v']",Insurrection Call to Arms Mix httpstcoEfrkOAo yp via YouTube  Путин FBI OSS ATFEM DEA ICE DOJ… httpstcovoqWvoLm v
FBI,,False,4,,2022-10-03 13:37:22,False,,1576929405980450818,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",moderateRepand1,2,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcosdmcnr', 'zod', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcoSdmCNr zOD corruption fbi PeterStrzok
FBI,,False,0,,2022-10-03 13:36:16,False,,1576929127671640066,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LouiseBEisenha2,0,False,False,,,"['released', 'read', 'peter', 'strzoks', 'fbi', 'termination', 'letter', 'httpstcotyny', 'spmmx', 'corruption', 'fbi', 'peterstrzok']",RELEASED Read Peter Strzoks FBI Termination Letter httpstcotYnY SpmMx corruption fbi PeterStrzok
FBI,,False,0,endlessrevolt,2022-10-03 13:31:29,True,1.576248905322242e+18,1576927921700503553,1.5461405721923092e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lWhitePowerI,0,False,False,,,"['endlessrevolt', 'cop', 'amp', 'corrupt', 'gov', 'life', 'fbi', 'allows', 'rapist', 'gang', 'banger', 'drug', 'dealer', 'gun', 'r', 'httpstco', 'ifnbey', '']",endlessrevolt Cops amp corrupt gov have been doing it all my life FBI allows rapist gang bangers drug dealers gun r… httpstco iFnBEy t 
FBI,,False,5,BagdMilkSoWhat,2022-10-03 13:29:54,True,1.5768587366642237e+18,1576927526747660289,2906390281.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StuWill34,0,False,False,,,"['bagdmilksowhat', 'thotsandplayas', 'convicted', 'january', 'th', 'insurrectionist', 'guarantee', 'httpstco', 'u', 'estpj']","BagdMilkSoWhat ThotsAndPlayas for any and all convicted January th insurrectionists

I guarantee him not being… httpstco u ESTpJ M"
FBI,,False,0,,2022-10-03 13:25:33,True,,1576926432152137730,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",conserv_tribune,0,False,False,,,"['special', 'master', 'request', 'line', 'judge', 'said', 'court', 'departmentofjusticedoj', 'donaldtrump', 'httpstco', 'wo', 'mzqjhf']","The special masters request was out of line And the judge said so
 
 Court DepartmentofJusticeDOJ DonaldTrump… httpstco wO mZQJHF"
FBI,,False,0,laurenboebert,2022-10-03 13:08:26,False,1.5769211872085606e+18,1576922123352039428,1.201670995435647e+18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FBastiat1,0,False,False,,,"['laurenboebert', 'respect', 'u', 'constitution', 'rouge', 'fbi', 'policestate', 'usgestapo', 'chttpswwwyoutubecomwatchvn', 'pomdk', 'wu']",laurenboebert No RESPECT for the US Constitution by ROUGE FBI PoliceState USGestapo Chttpswwwyoutubecomwatchvn POmdK WU
FBI,,False,2,,2022-10-03 13:02:24,True,,1576920604418215938,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBISanAntonio,1,False,False,,,"['national', 'hispanicheritagemonth', 'fbi', 'salute', 'hispanicamerican', 'colleague', 'dedication', 'enhances', 'httpstcojnurpohezi']",This National HispanicHeritageMonth the FBI salutes our HispanicAmerican colleagues Your dedication enhances o… httpstcojNUrpOhEzi
FBI,,False,6,,2022-10-03 13:02:09,True,,1576920542195638274,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBIAlbuquerque,6,False,False,,,"['work', 'home', 'covid', 'pandemic', 'fbi', 'seen', 'fraudsters', 'compromise', 'business', 'email', 'network', 'httpstcoja', 'c', 'nnn']",Do you work from home During the COVID  pandemic the FBI has seen fraudsters compromise business email network… httpstcojA C NNn d
FBI,,False,0,tedcruz,2022-10-03 13:02:04,True,1.576689672171856e+18,1576920521429557251,23022687.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClimaxLady,0,False,False,,,"['tedcruz', 'mayraflores', 'wow', 'gerrymandering', 'th', 'district', 'suspicious', 'fbi', 'course', 'httpstcodxvn', 'vlaq']",tedcruz MayraFlores  Wow the gerrymandering of  th district is very very suspicious fbi and of course your… httpstcoDXVN VLaq
FBI,,False,0,,2022-10-03 12:59:36,False,,1576919898223411201,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Realgrumpytech,0,False,False,,,"['fbi', 'complicit', 'joebiden', 'corruption', 'httpstcoyfsnwfvlvg']",The FBI is complicit of JoeBiden corruption httpstcoyFsnwfvlvG
FBI,,False,0,,2022-10-03 12:57:58,False,,1576919488800460801,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Realgrumpytech,0,False,False,,,"['joebiden', 'compromised', 'fbi', 'complicit', 'biden', 'poroshenko', 'phone', 'call', 'youtube', 'httpstcozpbhsc', 'xjp']",JoeBiden is compromised and the FBI is complicit      Biden Poroshenko Phone Call  YouTube httpstcoZpBHsC xjP
FBI,,False,32,,2022-10-03 12:53:35,True,,1576918384410652672,,"<a href=""http://www.fbi.gov"" rel=""nofollow"">GovTweetManager</a>",FBIMostWanted,42,False,False,,,"['zahidul', 'islam', 'wanted', 'fbi', 'alleged', 'sexual', 'assault', 'female', 'patient', 'major', 'hospital', 'phila', 'httpstcou', 'iuuwtuht']",Zahidul Islam is wanted by the FBI for the alleged sexual assault of a female patient at a major hospital in Phila… httpstcoU iUuwtuHt
FBI,,False,1,,2022-10-03 12:50:21,True,,1576917572016021505,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBICharlotte,0,False,False,,,"['october', 'cybersecurity', 'awareness', 'month', 'celebrate', 'sharing', 'cybersecurity', 'tip', 'showcasing', 'partnership', 'httpstconoeaiwuqvz']",October is Cybersecurity Awareness Month To celebrate we’re sharing cybersecurity tips showcasing partnerships… httpstconoeAIwuqvZ
FBI,,False,1,,2022-10-03 12:49:26,True,,1576917342759833601,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RealPhatsBlog,0,False,False,,,"['black', 'representation', 'alabama', 'tested', 'supreme', 'court', 'congress', 'senate', 'capitolriots', 'insurrection', 'httpstcork', 'kafwf', '']","Black representation in Alabama tested before Supreme Court
Congress 
Senate 
CapitolRiots
Insurrection… httpstcoRk kafwF "
FBI,,False,4,,2022-10-03 12:42:24,True,,1576915572079484928,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",zychj,0,False,False,,,"['year', 'ago', 'fbi', 'website', 'stated', 'first', 'core', 'value', 'rigorous', 'obedience', 'constitution', 'httpstcoudhg', 'mr', 'hu']",A few years ago the FBI website stated that their first Core Value was Rigorous obedience to the Constitution of… httpstcouDHG Mr Hu
FBI,,False,2,OmarRiverosays,2022-10-03 12:41:28,True,1.576897507296043e+18,1576915337475657728,1.4340239083703542e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JuPe_EU,1,False,False,,,"['omarriverosays', 'hard', 'even', 'fathom', 'putinappeaser', 'republican', 'party', 'gop', 'become', 'corrupt', 'tr', 'httpstco', 'tm', 'oi', 'jjj']",OmarRiverosays It is hard to even fathom what Putinappeaser the Republican Party GOP has become under corrupt Tr… httpstco tM OI Jjj
FBI,,False,0,newrepublic,2022-10-03 12:40:09,True,1.5769074517058191e+18,1576915004795723778,82689705.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SciGuy65,0,False,False,,,"['newrepublic', 'alexthomas', 'meddling', 'primary', 'like', 'democrat', 'thirdworld', 'fbi', 'sinc', 'httpstcoifx', 'pbt', 'sv']",newrepublic AlexThomas meddling in primaries  Like the Democrats and our thirdworld FBI have been doing sinc… httpstcoiFx pBt SV
FBI,,False,0,redsteeze,2022-10-03 12:38:35,True,1.57690873191211e+18,1576914610749288448,393469195.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SciGuy65,0,False,False,,,"['redsteeze', 'democrat', 'party', 'loyal', 'servant', 'evil', 'fbidoj', 'already', 'meddling', 'sin', 'httpstco', 'mke', 'ut', 'g']",redsteeze The Democrat Party and their loyal servants at the evil FBIDOJ are already meddling and have been sin… httpstco mKe Ut g
FBI,,False,0,ungerbn103,2022-10-03 12:29:49,True,1.5766450887171768e+18,1576912405166428160,3156120964.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gilliganista,0,False,False,,,"['ungerbn', 'rule', 'law', 'irresistible', 'force', 'trump', 'moveable', 'object', 'ruleoflaw', 'grandjury', 'httpstcozaiiyxre', 'j']","ungerbn  Why isn’t the RULE OF LAW an irresistible force and Trump a MOVEABLE OBJECT

RuleOfLaw grandjury… httpstcoZAiIYXre J"
FBI,,False,0,jwatkins7428,2022-10-03 12:27:00,True,1.5767864792709652e+18,1576911694320013314,1.4733961999023964e+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dumblib1,0,False,False,,,"['jwatkins', 'blueselmwood', 'rmaioris', 'entertainment', 'join', 'trumpstrong', 'americastrong', 'trump', 'st', 'httpstcodzsbjebj', '']","jwatkins  BluesElmwood RMaioris Here for your entertainment

Join TrumpStrong for AmericaStrong 
Trump st… httpstcodZSbJEbJ "
FBI,,False,26,,2022-10-03 12:22:33,True,,1576910577225457664,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",retiredtrnman,51,False,False,,,"['fbi', 'identified', 'many', 'people', 'incited', 'violence', 'u', 'capitol', 'january', 'still', 'need', 'httpstcoms', 'vocaabv']",The FBI has identified many people who incited violence at the US Capitol on January   but it still needs your… httpstcoMs vOCAabv
FBI,,False,2,,2022-10-03 12:22:26,True,,1576910547500822529,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Robert4787,2,False,False,,,"['fbi', 'investigating', 'mike', 'lindell', 'serving', 'grand', 'jury', 'subpoena', 'seizing', 'phone', 'dominion', 'voting', 'syste', 'httpstcop', 'q', 'lloxjv']",The FBI investigating Mike Lindell serving him a grand jury subpoena and seizing his phone Dominion Voting Syste… httpstcop Q lloXjv
FBI,,False,0,,2022-10-03 12:19:51,True,,1576909895105859584,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RealPhatsBlog,0,False,False,,,"['juror', 'begin', 'hearing', 'jan', 'oath', 'keeper', 'sedition', 'case', 'congress', 'senate', 'capitolriots', 'insurrection', 'sedition', 'httpstcogquevnj', '']","Jurors to begin hearing Jan   Oath Keepers sedition case
Congress 
Senate 
CapitolRiots
Insurrection
Sedition… httpstcogQueVNJ M "
FBI,,False,0,,2022-10-03 12:17:29,False,,1576909298810368002,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ians_india,0,False,False,,,"['fbi', 'spent', 'year', 'watching', 'arethafranklin', 'read', 'httpstcoamg', 'oo', 'awu', 'photo', 'arethafranklin', 'httpstcov', 'fdd', 'lfsu']","FBI spent   years watching ArethaFranklin 

Read httpstcoAMg OO awu 

Photo ArethaFranklin httpstcov fDd LFsu"
FBI,,False,1,,2022-10-03 12:16:45,True,,1576909114625560577,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",klfclassaction,0,False,False,,,"['fbi', 'intellectual', 'property', 'right', 'center', 'warns', 'public', 'counterfeit', 'battery', 'scam', 'httpstcoqyzrgv', 'pcc', 'httpstcoe', 'fhgo', 'tm']",The FBI and Intellectual Property Rights Center Warns Public of Counterfeit Battery Scams httpstcoQyzrGv pcC… httpstcoe fHGO tm
FBI,,False,0,,2022-10-03 12:16:01,True,,1576908930399494145,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ClarabotNano,1,False,False,,,"['nsa', 'cyber', 'specialist', 'army', 'doctor', 'charged', 'seeking', 'sell', 'u', 'secret', 'foreign', 'government', 'httpstcoj', 'g', 'uw', '']",NSA Cyber Specialist Army Doctor was charged  with seeking to sell US secrets to foreign governments ❗️… httpstcoj I g uW 
FBI,,False,0,,2022-10-03 12:13:29,False,,1576908294110998528,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HarlanGarrett,1,False,False,,,"['second', 'part', 'interview', 'fbi', 'whistleblower', 'prof', 'fbi', 'gone', 'full', 'gestapo', 'httpstcokljhrrmcf', '']",He is the second part of the interview with the FBI whistleblower that proves the FBI has gone full Gestapo httpstcoKLjhrRMcf 
FBI,,False,0,jsolomonReports,2022-10-03 12:10:37,False,1.5769024502919168e+18,1576907574150107136,523248016.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KeelinJohn,0,False,False,,,"['jsolomonreports', 'medium', 'neglect', 'fbi', 'refusal', 'investigate', 'firebombings', 'prolife', 'center']",jsolomonReports Media Neglect FBI Refusal to Investigate Firebombings of ProLife Centers
FBI,,False,0,,2022-10-03 12:10:10,False,,1576907458152660992,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ianslife_in,0,False,False,,,"['fbi', 'spent', 'year', 'watching', 'arethafranklin', 'arethafranklin', 'read', 'httpstcoq', 'gokcxsp', 'httpstcolz', 'ymbvrvj']","FBI spent   years watching ArethaFranklin ArethaFranklin

Read httpstcoQ gOKcXsP httpstcolZ yMbVrvJ"
