,text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
286,"The ""Islamic Republic"" of Iran doing such horrible and inhumane crimes under the name of ""Islam"" every day! 

Pleas… https://t.co/IvH0H3PqzT","The Islamic Republic of Iran doing such horrible and inhumane crimes under the name of Islam every day 

Pleas…  ","['the', 'islamic', 'republic', 'of', 'iran', 'doing', 'such', 'horrible', 'and', 'inhumane', 'crimes', 'under', 'the', 'name', 'of', 'islam', 'every', 'day', 'pleas', '']","['islamic', 'republic', 'iran', 'horrible', 'inhumane', 'crimes', 'name', 'islam', 'every', 'day', 'pleas', '']","['islam', 'republ', 'iran', 'horribl', 'inhuman', 'crime', 'name', 'islam', 'everi', 'day', 'plea', '']","['islamic', 'republic', 'iran', 'horrible', 'inhumane', 'crime', 'name', 'islam', 'every', 'day', 'plea', '']"
287,"Alaska, New Mexico and Tennessee have highest rates of violent crime https://t.co/j9GHZSnlbK via @MailOnline       #USA        #crime",Alaska New Mexico and Tennessee have highest rates of violent crime   via MailOnline       USA        crime,"['alaska', 'new', 'mexico', 'and', 'tennessee', 'have', 'highest', 'rates', 'of', 'violent', 'crime', 'via', 'mailonline', 'usa', 'crime']","['alaska', 'new', 'mexico', 'tennessee', 'highest', 'rates', 'violent', 'crime', 'via', 'mailonline', 'usa', 'crime']","['alaska', 'new', 'mexico', 'tennesse', 'highest', 'rate', 'violent', 'crime', 'via', 'mailonlin', 'usa', 'crime']","['alaska', 'new', 'mexico', 'tennessee', 'highest', 'rate', 'violent', 'crime', 'via', 'mailonline', 'usa', 'crime']"
289,"❗️WARNING: VIOLENCE ❗️

NYC subway attack: Gang of women in neon-green bodysuits attack and rob 2 women

#robbery… https://t.co/q7fdIv7YSU","❗️WARNING VIOLENCE ❗️

NYC subway attack Gang of women in neongreen bodysuits attack and rob  women

robbery…  ","['', 'warning', 'violence', 'nyc', 'subway', 'attack', 'gang', 'of', 'women', 'in', 'neongreen', 'bodysuits', 'attack', 'and', 'rob', 'women', 'robbery', '']","['', 'warning', 'violence', 'nyc', 'subway', 'attack', 'gang', 'women', 'neongreen', 'bodysuits', 'attack', 'rob', 'women', 'robbery', '']","['', 'warn', 'violenc', 'nyc', 'subway', 'attack', 'gang', 'women', 'neongreen', 'bodysuit', 'attack', 'rob', 'women', 'robberi', '']","['', 'warning', 'violence', 'nyc', 'subway', 'attack', 'gang', 'woman', 'neongreen', 'bodysuits', 'attack', 'rob', 'woman', 'robbery', '']"
291,🗞According to reports 20 million BLACK #babies were aborted. And some #Blacks say NOTHING❗️#Black on black #crime i… https://t.co/NyoGSKdM6V,🗞According to reports  million BLACK babies were aborted And some Blacks say NOTHING❗️Black on black crime i…  ,"['', 'according', 'to', 'reports', 'million', 'black', 'babies', 'were', 'aborted', 'and', 'some', 'blacks', 'say', 'nothing', 'black', 'on', 'black', 'crime', 'i', '']","['', 'according', 'reports', 'million', 'black', 'babies', 'aborted', 'blacks', 'say', 'nothing', 'black', 'black', 'crime', '']","['', 'accord', 'report', 'million', 'black', 'babi', 'abort', 'black', 'say', 'noth', 'black', 'black', 'crime', '']","['', 'according', 'report', 'million', 'black', 'baby', 'aborted', 'black', 'say', 'nothing', 'black', 'black', 'crime', '']"
293,University Hill shooting: Suspect faces attempted murder charges - https://t.co/zLcy0adDCF &lt;&lt;&lt; #crime #criminal… https://t.co/O7fyse2nTU,University Hill shooting Suspect faces attempted murder charges    ltltlt crime criminal…  ,"['university', 'hill', 'shooting', 'suspect', 'faces', 'attempted', 'murder', 'charges', 'ltltlt', 'crime', 'criminal', '']","['university', 'hill', 'shooting', 'suspect', 'faces', 'attempted', 'murder', 'charges', 'ltltlt', 'crime', 'criminal', '']","['univers', 'hill', 'shoot', 'suspect', 'face', 'attempt', 'murder', 'charg', 'ltltlt', 'crime', 'crimin', '']","['university', 'hill', 'shooting', 'suspect', 'face', 'attempted', 'murder', 'charge', 'ltltlt', 'crime', 'criminal', '']"
295,"Enjoy exciting accounts of realism from the pens of 15 #cops turned authors. “To Serve, Protect, and Write” –… https://t.co/449FikzyOe",Enjoy exciting accounts of realism from the pens of  cops turned authors “To Serve Protect and Write” –…  ,"['enjoy', 'exciting', 'accounts', 'of', 'realism', 'from', 'the', 'pens', 'of', 'cops', 'turned', 'authors', 'to', 'serve', 'protect', 'and', 'write', '']","['enjoy', 'exciting', 'accounts', 'realism', 'pens', 'cops', 'turned', 'authors', 'serve', 'protect', 'write', '']","['enjoy', 'excit', 'account', 'realism', 'pen', 'cop', 'turn', 'author', 'serv', 'protect', 'write', '']","['enjoy', 'exciting', 'account', 'realism', 'pen', 'cop', 'turned', 'author', 'serve', 'protect', 'write', '']"
296,#Republican #RonJohnson makes Senate race about #crime but votes against $3 billion for public safety… https://t.co/sD0rmrd5PA,Republican RonJohnson makes Senate race about crime but votes against  billion for public safety…  ,"['republican', 'ronjohnson', 'makes', 'senate', 'race', 'about', 'crime', 'but', 'votes', 'against', 'billion', 'for', 'public', 'safety', '']","['republican', 'ronjohnson', 'makes', 'senate', 'race', 'crime', 'votes', 'billion', 'public', 'safety', '']","['republican', 'ronjohnson', 'make', 'senat', 'race', 'crime', 'vote', 'billion', 'public', 'safeti', '']","['republican', 'ronjohnson', 'make', 'senate', 'race', 'crime', 'vote', 'billion', 'public', 'safety', '']"
297,"Poll shows big shift in party preference for US #midterms

#US voter concerns over issues such as #inflation &amp;… https://t.co/HR05SB3MSo","Poll shows big shift in party preference for US midterms

US voter concerns over issues such as inflation amp…  ","['poll', 'shows', 'big', 'shift', 'in', 'party', 'preference', 'for', 'us', 'midterms', 'us', 'voter', 'concerns', 'over', 'issues', 'such', 'as', 'inflation', 'amp', '']","['poll', 'shows', 'big', 'shift', 'party', 'preference', 'us', 'midterms', 'us', 'voter', 'concerns', 'issues', 'inflation', 'amp', '']","['poll', 'show', 'big', 'shift', 'parti', 'prefer', 'us', 'midterm', 'us', 'voter', 'concern', 'issu', 'inflat', 'amp', '']","['poll', 'show', 'big', 'shift', 'party', 'preference', 'u', 'midterm', 'u', 'voter', 'concern', 'issue', 'inflation', 'amp', '']"
298,Fascinating read on crime in US: the largest percentage increase in murder rate in at least 100 years #USA #Crime… https://t.co/nEPPhk49FL,Fascinating read on crime in US the largest percentage increase in murder rate in at least  years USA Crime…  ,"['fascinating', 'read', 'on', 'crime', 'in', 'us', 'the', 'largest', 'percentage', 'increase', 'in', 'murder', 'rate', 'in', 'at', 'least', 'years', 'usa', 'crime', '']","['fascinating', 'read', 'crime', 'us', 'largest', 'percentage', 'increase', 'murder', 'rate', 'least', 'years', 'usa', 'crime', '']","['fascin', 'read', 'crime', 'us', 'largest', 'percentag', 'increas', 'murder', 'rate', 'least', 'year', 'usa', 'crime', '']","['fascinating', 'read', 'crime', 'u', 'largest', 'percentage', 'increase', 'murder', 'rate', 'least', 'year', 'usa', 'crime', '']"
299,"#Stockton 
#SerialKiller #Location #NewsUpdate #UPDATE 
#USA #crime
Be Alert ⚠️ https://t.co/io4x0NXIJl","Stockton 
SerialKiller Location NewsUpdate UPDATE 
USA crime
Be Alert ⚠️  ","['stockton', 'serialkiller', 'location', 'newsupdate', 'update', 'usa', 'crime', 'be', 'alert', '']","['stockton', 'serialkiller', 'location', 'newsupdate', 'update', 'usa', 'crime', 'alert', '']","['stockton', 'serialkil', 'locat', 'newsupd', 'updat', 'usa', 'crime', 'alert', '']","['stockton', 'serialkiller', 'location', 'newsupdate', 'update', 'usa', 'crime', 'alert', '']"
302,WATCH: Multiple law enforcement agencies are responding to River Hill High School amid threat reports. SWAT team is… https://t.co/PcFGd7tbM1,WATCH Multiple law enforcement agencies are responding to River Hill High School amid threat reports SWAT team is…  ,"['watch', 'multiple', 'law', 'enforcement', 'agencies', 'are', 'responding', 'to', 'river', 'hill', 'high', 'school', 'amid', 'threat', 'reports', 'swat', 'team', 'is', '']","['watch', 'multiple', 'law', 'enforcement', 'agencies', 'responding', 'river', 'hill', 'high', 'school', 'amid', 'threat', 'reports', 'swat', 'team', '']","['watch', 'multipl', 'law', 'enforc', 'agenc', 'respond', 'river', 'hill', 'high', 'school', 'amid', 'threat', 'report', 'swat', 'team', '']","['watch', 'multiple', 'law', 'enforcement', 'agency', 'responding', 'river', 'hill', 'high', 'school', 'amid', 'threat', 'report', 'swat', 'team', '']"
303,What could go wrong when attempting a smash and grab in #USA today? Almost always nothing as thieves are allowed to… https://t.co/WOyTdhZYJl,What could go wrong when attempting a smash and grab in USA today Almost always nothing as thieves are allowed to…  ,"['what', 'could', 'go', 'wrong', 'when', 'attempting', 'a', 'smash', 'and', 'grab', 'in', 'usa', 'today', 'almost', 'always', 'nothing', 'as', 'thieves', 'are', 'allowed', 'to', '']","['could', 'go', 'wrong', 'attempting', 'smash', 'grab', 'usa', 'today', 'almost', 'always', 'nothing', 'thieves', 'allowed', '']","['could', 'go', 'wrong', 'attempt', 'smash', 'grab', 'usa', 'today', 'almost', 'alway', 'noth', 'thiev', 'allow', '']","['could', 'go', 'wrong', 'attempting', 'smash', 'grab', 'usa', 'today', 'almost', 'always', 'nothing', 'thief', 'allowed', '']"
304,"Now it's his turn to get some #love..😆.;

Online romance scamlord who netted $9.5m jailed for 25 years… https://t.co/gHrow0XcaX","Now its his turn to get some love😆

Online romance scamlord who netted m jailed for  years…  ","['now', 'its', 'his', 'turn', 'to', 'get', 'some', 'love', 'online', 'romance', 'scamlord', 'who', 'netted', 'm', 'jailed', 'for', 'years', '']","['turn', 'get', 'love', 'online', 'romance', 'scamlord', 'netted', 'jailed', 'years', '']","['turn', 'get', 'love', 'onlin', 'romanc', 'scamlord', 'net', 'jail', 'year', '']","['turn', 'get', 'love', 'online', 'romance', 'scamlord', 'netted', 'jailed', 'year', '']"
305,"Opened an account under his real name too?;

FBI: We tracked who was printing secret documents to unmask ex-NSA sus… https://t.co/PFmxfuRtFK","Opened an account under his real name too

FBI We tracked who was printing secret documents to unmask exNSA sus…  ","['opened', 'an', 'account', 'under', 'his', 'real', 'name', 'too', 'fbi', 'we', 'tracked', 'who', 'was', 'printing', 'secret', 'documents', 'to', 'unmask', 'exnsa', 'sus', '']","['opened', 'account', 'real', 'name', 'fbi', 'tracked', 'printing', 'secret', 'documents', 'unmask', 'exnsa', 'sus', '']","['open', 'account', 'real', 'name', 'fbi', 'track', 'print', 'secret', 'document', 'unmask', 'exnsa', 'su', '']","['opened', 'account', 'real', 'name', 'fbi', 'tracked', 'printing', 'secret', 'document', 'unmask', 'exnsa', 'sus', '']"
306,"#NYC #subway robbers ""Go Green"" 😳 https://t.co/U5cD7J3xAm #NewYork #USA #news #newsgang #crime #CrimeNews",NYC subway robbers Go Green 😳   NewYork USA news newsgang crime CrimeNews,"['nyc', 'subway', 'robbers', 'go', 'green', 'newyork', 'usa', 'news', 'newsgang', 'crime', 'crimenews']","['nyc', 'subway', 'robbers', 'go', 'green', 'newyork', 'usa', 'news', 'newsgang', 'crime', 'crimenews']","['nyc', 'subway', 'robber', 'go', 'green', 'newyork', 'usa', 'news', 'newsgang', 'crime', 'crimenew']","['nyc', 'subway', 'robber', 'go', 'green', 'newyork', 'usa', 'news', 'newsgang', 'crime', 'crimenews']"
308,Arrest after criminal damage at McDonald’s in Postwick - https://t.co/7g3yclRlN8 &lt;&lt;&lt; #crime #criminal #police #law… https://t.co/Ju2uFnfvoK,Arrest after criminal damage at McDonald’s in Postwick    ltltlt crime criminal police law…  ,"['arrest', 'after', 'criminal', 'damage', 'at', 'mcdonald', 's', 'in', 'postwick', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'criminal', 'damage', 'mcdonald', 'postwick', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'crimin', 'damag', 'mcdonald', 'postwick', 'ltltlt', 'crime', 'crimin', 'polic', 'law', '']","['arrest', 'criminal', 'damage', 'mcdonald', 'postwick', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']"
310,@ProudElephantUS That is EXACTLY what President #Eisenhower accomplished as our last great #POTUS during his #USA… https://t.co/SHjOiBbkXW,ProudElephantUS That is EXACTLY what President Eisenhower accomplished as our last great POTUS during his USA…  ,"['proudelephantus', 'that', 'is', 'exactly', 'what', 'president', 'eisenhower', 'accomplished', 'as', 'our', 'last', 'great', 'potus', 'during', 'his', 'usa', '']","['proudelephantus', 'exactly', 'president', 'eisenhower', 'accomplished', 'last', 'great', 'potus', 'usa', '']","['proudelephantu', 'exactli', 'presid', 'eisenhow', 'accomplish', 'last', 'great', 'potu', 'usa', '']","['proudelephantus', 'exactly', 'president', 'eisenhower', 'accomplished', 'last', 'great', 'potus', 'usa', '']"
311,"Dear, kim jung-biden... We remember.
Satire and Accurate. The Best of Both Worlds
By, 
@2TheMorningShow
 
#politics… https://t.co/YocP03LyS4","Dear kim jungbiden We remember
Satire and Accurate The Best of Both Worlds
By 
TheMorningShow
 
politics…  ","['dear', 'kim', 'jungbiden', 'we', 'remember', 'satire', 'and', 'accurate', 'the', 'best', 'of', 'both', 'worlds', 'by', 'themorningshow', 'politics', '']","['dear', 'kim', 'jungbiden', 'remember', 'satire', 'accurate', 'best', 'worlds', 'themorningshow', 'politics', '']","['dear', 'kim', 'jungbiden', 'rememb', 'satir', 'accur', 'best', 'world', 'themorningshow', 'polit', '']","['dear', 'kim', 'jungbiden', 'remember', 'satire', 'accurate', 'best', 'world', 'themorningshow', 'politics', '']"
312,#America #USA is incarceration crazy! #Prisons &amp; services=big #business $ makers-watch #stock 4 #CoreCivic!Phones v… https://t.co/4jiV8glxOS,America USA is incarceration crazy Prisons amp servicesbig business  makerswatch stock  CoreCivicPhones v…  ,"['america', 'usa', 'is', 'incarceration', 'crazy', 'prisons', 'amp', 'servicesbig', 'business', 'makerswatch', 'stock', 'corecivicphones', 'v', '']","['america', 'usa', 'incarceration', 'crazy', 'prisons', 'amp', 'servicesbig', 'business', 'makerswatch', 'stock', 'corecivicphones', 'v', '']","['america', 'usa', 'incarcer', 'crazi', 'prison', 'amp', 'servicesbig', 'busi', 'makerswatch', 'stock', 'corecivicphon', 'v', '']","['america', 'usa', 'incarceration', 'crazy', 'prison', 'amp', 'servicesbig', 'business', 'makerswatch', 'stock', 'corecivicphones', 'v', '']"
314,@Only_rock_radio Donate @tiorr_2 #indie #internet #radio supporting all genres unsigned indie music playing The… https://t.co/yKLao6r9YF,Onlyrockradio Donate tiorr indie internet radio supporting all genres unsigned indie music playing The…  ,"['onlyrockradio', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'all', 'genres', 'unsigned', 'indie', 'music', 'playing', 'the', '']","['onlyrockradio', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genres', 'unsigned', 'indie', 'music', 'playing', '']","['onlyrockradio', 'donat', 'tiorr', 'indi', 'internet', 'radio', 'support', 'genr', 'unsign', 'indi', 'music', 'play', '']","['onlyrockradio', 'donate', 'tiorr', 'indie', 'internet', 'radio', 'supporting', 'genre', 'unsigned', 'indie', 'music', 'playing', '']"
315,"#Hispanics #Latinos #Mexicans #Americans,
VOTE FOR #Republicans in #November!
- #GOD🙏- #FAMILY❤️- #COUNTRY🇺🇸
-… https://t.co/xaFcfFPk7P","Hispanics Latinos Mexicans Americans
VOTE FOR Republicans in November
 GOD🙏 FAMILY❤️ COUNTRY🇺🇸
…  ","['hispanics', 'latinos', 'mexicans', 'americans', 'vote', 'for', 'republicans', 'in', 'november', 'god', 'family', 'country', '']","['hispanics', 'latinos', 'mexicans', 'americans', 'vote', 'republicans', 'november', 'god', 'family', 'country', '']","['hispan', 'latino', 'mexican', 'american', 'vote', 'republican', 'novemb', 'god', 'famili', 'countri', '']","['hispanic', 'latino', 'mexican', 'american', 'vote', 'republican', 'november', 'god', 'family', 'country', '']"
318,Javonne King arrested in connection to fatal 2019 drug overdose - https://t.co/1ubxWbD52O &lt;&lt;&lt; #crime #criminal… https://t.co/o7Y7MtpI4V,Javonne King arrested in connection to fatal  drug overdose    ltltlt crime criminal…  ,"['javonne', 'king', 'arrested', 'in', 'connection', 'to', 'fatal', 'drug', 'overdose', 'ltltlt', 'crime', 'criminal', '']","['javonne', 'king', 'arrested', 'connection', 'fatal', 'drug', 'overdose', 'ltltlt', 'crime', 'criminal', '']","['javonn', 'king', 'arrest', 'connect', 'fatal', 'drug', 'overdos', 'ltltlt', 'crime', 'crimin', '']","['javonne', 'king', 'arrested', 'connection', 'fatal', 'drug', 'overdose', 'ltltlt', 'crime', 'criminal', '']"
319,Arrest made in connection to Lancaster county shootings - https://t.co/Fr5SoDuW9g &lt;&lt;&lt; #crime #criminal #police #law… https://t.co/wLWSjoCxRg,Arrest made in connection to Lancaster county shootings    ltltlt crime criminal police law…  ,"['arrest', 'made', 'in', 'connection', 'to', 'lancaster', 'county', 'shootings', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'made', 'connection', 'lancaster', 'county', 'shootings', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'made', 'connect', 'lancast', 'counti', 'shoot', 'ltltlt', 'crime', 'crimin', 'polic', 'law', '']","['arrest', 'made', 'connection', 'lancaster', 'county', 'shooting', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']"
321,"US Postal Service workers arrested in $1.3 million fraud, identity theft scheme in NJ, NY

#fraud #theft #crime… https://t.co/BQ2E4oXr9n","US Postal Service workers arrested in  million fraud identity theft scheme in NJ NY

fraud theft crime…  ","['us', 'postal', 'service', 'workers', 'arrested', 'in', 'million', 'fraud', 'identity', 'theft', 'scheme', 'in', 'nj', 'ny', 'fraud', 'theft', 'crime', '']","['us', 'postal', 'service', 'workers', 'arrested', 'million', 'fraud', 'identity', 'theft', 'scheme', 'nj', 'ny', 'fraud', 'theft', 'crime', '']","['us', 'postal', 'servic', 'worker', 'arrest', 'million', 'fraud', 'ident', 'theft', 'scheme', 'nj', 'ny', 'fraud', 'theft', 'crime', '']","['u', 'postal', 'service', 'worker', 'arrested', 'million', 'fraud', 'identity', 'theft', 'scheme', 'nj', 'ny', 'fraud', 'theft', 'crime', '']"
323,Arrest made after man shot twice in Owensboro | Crime - https://t.co/BquqoQZmls &lt;&lt;&lt; #crime #criminal #police #law… https://t.co/pmkemyHbTk,Arrest made after man shot twice in Owensboro  Crime    ltltlt crime criminal police law…  ,"['arrest', 'made', 'after', 'man', 'shot', 'twice', 'in', 'owensboro', 'crime', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'made', 'man', 'shot', 'twice', 'owensboro', 'crime', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']","['arrest', 'made', 'man', 'shot', 'twice', 'owensboro', 'crime', 'ltltlt', 'crime', 'crimin', 'polic', 'law', '']","['arrest', 'made', 'man', 'shot', 'twice', 'owensboro', 'crime', 'ltltlt', 'crime', 'criminal', 'police', 'law', '']"
324,He Blasted Her 23 Times  in Front of Their Children and She Survived https://t.co/ng9332vv42 #B1 #BlackTwitter #Crime #News #USA #America,He Blasted Her  Times  in Front of Their Children and She Survived   B BlackTwitter Crime News USA America,"['he', 'blasted', 'her', 'times', 'in', 'front', 'of', 'their', 'children', 'and', 'she', 'survived', 'b', 'blacktwitter', 'crime', 'news', 'usa', 'america']","['blasted', 'times', 'front', 'children', 'survived', 'b', 'blacktwitter', 'crime', 'news', 'usa', 'america']","['blast', 'time', 'front', 'children', 'surviv', 'b', 'blacktwitt', 'crime', 'news', 'usa', 'america']","['blasted', 'time', 'front', 'child', 'survived', 'b', 'blacktwitter', 'crime', 'news', 'usa', 'america']"
327,Dash cam video of trooper conducting arrest in McComb released - https://t.co/8sOoBWXVgP &lt;&lt;&lt; #crime #criminal… https://t.co/7RYAcVxjM3,Dash cam video of trooper conducting arrest in McComb released    ltltlt crime criminal…  ,"['dash', 'cam', 'video', 'of', 'trooper', 'conducting', 'arrest', 'in', 'mccomb', 'released', 'ltltlt', 'crime', 'criminal', '']","['dash', 'cam', 'video', 'trooper', 'conducting', 'arrest', 'mccomb', 'released', 'ltltlt', 'crime', 'criminal', '']","['dash', 'cam', 'video', 'trooper', 'conduct', 'arrest', 'mccomb', 'releas', 'ltltlt', 'crime', 'crimin', '']","['dash', 'cam', 'video', 'trooper', 'conducting', 'arrest', 'mccomb', 'released', 'ltltlt', 'crime', 'criminal', '']"
328,"Santa Clarita Weekend Arrest Increase, DUI Charges Remain High - https://t.co/OFsa0APMgC &lt;&lt;&lt; #crime #criminal… https://t.co/Vmxj8NaVRL",Santa Clarita Weekend Arrest Increase DUI Charges Remain High    ltltlt crime criminal…  ,"['santa', 'clarita', 'weekend', 'arrest', 'increase', 'dui', 'charges', 'remain', 'high', 'ltltlt', 'crime', 'criminal', '']","['santa', 'clarita', 'weekend', 'arrest', 'increase', 'dui', 'charges', 'remain', 'high', 'ltltlt', 'crime', 'criminal', '']","['santa', 'clarita', 'weekend', 'arrest', 'increas', 'dui', 'charg', 'remain', 'high', 'ltltlt', 'crime', 'crimin', '']","['santa', 'clarita', 'weekend', 'arrest', 'increase', 'duo', 'charge', 'remain', 'high', 'ltltlt', 'crime', 'criminal', '']"
330,Man arrested in connection to Sept. 26 shooting in St. Louis - https://t.co/3iOZ5gvNIG &lt;&lt;&lt; #crime #criminal #police… https://t.co/VASwZTq1cN,Man arrested in connection to Sept  shooting in St Louis    ltltlt crime criminal police…  ,"['man', 'arrested', 'in', 'connection', 'to', 'sept', 'shooting', 'in', 'st', 'louis', 'ltltlt', 'crime', 'criminal', 'police', '']","['man', 'arrested', 'connection', 'sept', 'shooting', 'st', 'louis', 'ltltlt', 'crime', 'criminal', 'police', '']","['man', 'arrest', 'connect', 'sept', 'shoot', 'st', 'loui', 'ltltlt', 'crime', 'crimin', 'polic', '']","['man', 'arrested', 'connection', 'sept', 'shooting', 'st', 'louis', 'ltltlt', 'crime', 'criminal', 'police', '']"
334,@errollouis @intelligencer What about that unaccounted $$$$$$ for NYCThrive administered by the corrupt Deblasios .… https://t.co/qMAvGjTuuq,errollouis intelligencer What about that unaccounted  for NYCThrive administered by the corrupt Deblasios …  ,"['errollouis', 'intelligencer', 'what', 'about', 'that', 'unaccounted', 'for', 'nycthrive', 'administered', 'by', 'the', 'corrupt', 'deblasios', '']","['errollouis', 'intelligencer', 'unaccounted', 'nycthrive', 'administered', 'corrupt', 'deblasios', '']","['errolloui', 'intelligenc', 'unaccount', 'nycthriv', 'administ', 'corrupt', 'deblasio', '']","['errollouis', 'intelligencer', 'unaccounted', 'nycthrive', 'administered', 'corrupt', 'deblasios', '']"
335,"BREAKING: In a new Monmouth Poll, Inflation and crime top list of voter concerns for the federal government to addr… https://t.co/wop3UGkeV9",BREAKING In a new Monmouth Poll Inflation and crime top list of voter concerns for the federal government to addr…  ,"['breaking', 'in', 'a', 'new', 'monmouth', 'poll', 'inflation', 'and', 'crime', 'top', 'list', 'of', 'voter', 'concerns', 'for', 'the', 'federal', 'government', 'to', 'addr', '']","['breaking', 'new', 'monmouth', 'poll', 'inflation', 'crime', 'top', 'list', 'voter', 'concerns', 'federal', 'government', 'addr', '']","['break', 'new', 'monmouth', 'poll', 'inflat', 'crime', 'top', 'list', 'voter', 'concern', 'feder', 'govern', 'addr', '']","['breaking', 'new', 'monmouth', 'poll', 'inflation', 'crime', 'top', 'list', 'voter', 'concern', 'federal', 'government', 'addr', '']"
336,"BREAKING: In a new Monmouth Poll, Inflation and crime top the list of voter concerns for the federal government to… https://t.co/f82FL6M92w",BREAKING In a new Monmouth Poll Inflation and crime top the list of voter concerns for the federal government to…  ,"['breaking', 'in', 'a', 'new', 'monmouth', 'poll', 'inflation', 'and', 'crime', 'top', 'the', 'list', 'of', 'voter', 'concerns', 'for', 'the', 'federal', 'government', 'to', '']","['breaking', 'new', 'monmouth', 'poll', 'inflation', 'crime', 'top', 'list', 'voter', 'concerns', 'federal', 'government', '']","['break', 'new', 'monmouth', 'poll', 'inflat', 'crime', 'top', 'list', 'voter', 'concern', 'feder', 'govern', '']","['breaking', 'new', 'monmouth', 'poll', 'inflation', 'crime', 'top', 'list', 'voter', 'concern', 'federal', 'government', '']"
337,"BREAKING: In a new Monmouth Poll, Biden continues to have a negative job rating. https://t.co/6AASWs5Yqy #USA🇺🇸… https://t.co/ODTp68kDBO",BREAKING In a new Monmouth Poll Biden continues to have a negative job rating   USA🇺🇸…  ,"['breaking', 'in', 'a', 'new', 'monmouth', 'poll', 'biden', 'continues', 'to', 'have', 'a', 'negative', 'job', 'rating', 'usa', '']","['breaking', 'new', 'monmouth', 'poll', 'biden', 'continues', 'negative', 'job', 'rating', 'usa', '']","['break', 'new', 'monmouth', 'poll', 'biden', 'continu', 'neg', 'job', 'rate', 'usa', '']","['breaking', 'new', 'monmouth', 'poll', 'biden', 'continues', 'negative', 'job', 'rating', 'usa', '']"
338,"Enjoy exciting accounts of realism from the pens of 15 #cops turned authors. “To Serve, Protect, and Write” –… https://t.co/60lFwtDm68",Enjoy exciting accounts of realism from the pens of  cops turned authors “To Serve Protect and Write” –…  ,"['enjoy', 'exciting', 'accounts', 'of', 'realism', 'from', 'the', 'pens', 'of', 'cops', 'turned', 'authors', 'to', 'serve', 'protect', 'and', 'write', '']","['enjoy', 'exciting', 'accounts', 'realism', 'pens', 'cops', 'turned', 'authors', 'serve', 'protect', 'write', '']","['enjoy', 'excit', 'account', 'realism', 'pen', 'cop', 'turn', 'author', 'serv', 'protect', 'write', '']","['enjoy', 'exciting', 'account', 'realism', 'pen', 'cop', 'turned', 'author', 'serve', 'protect', 'write', '']"
341,Gnangara shooting: Arrest made as WA Police probe ‘cold blooded’ targeted attack - https://t.co/KAD4odGdHy &lt;&lt;&lt;… https://t.co/aCYACgpm4k,Gnangara shooting Arrest made as WA Police probe ‘cold blooded’ targeted attack    ltltlt…  ,"['gnangara', 'shooting', 'arrest', 'made', 'as', 'wa', 'police', 'probe', 'cold', 'blooded', 'targeted', 'attack', 'ltltlt', '']","['gnangara', 'shooting', 'arrest', 'made', 'wa', 'police', 'probe', 'cold', 'blooded', 'targeted', 'attack', 'ltltlt', '']","['gnangara', 'shoot', 'arrest', 'made', 'wa', 'polic', 'probe', 'cold', 'blood', 'target', 'attack', 'ltltlt', '']","['gnangara', 'shooting', 'arrest', 'made', 'wa', 'police', 'probe', 'cold', 'blooded', 'targeted', 'attack', 'ltltlt', '']"
343,@MusicCityNetwrk Donate @MusicCityNetwrk #indie #internet #radio supporting all genres unsigned indie music playing… https://t.co/o4NXxebdhz,MusicCityNetwrk Donate MusicCityNetwrk indie internet radio supporting all genres unsigned indie music playing…  ,"['musiccitynetwrk', 'donate', 'musiccitynetwrk', 'indie', 'internet', 'radio', 'supporting', 'all', 'genres', 'unsigned', 'indie', 'music', 'playing', '']","['musiccitynetwrk', 'donate', 'musiccitynetwrk', 'indie', 'internet', 'radio', 'supporting', 'genres', 'unsigned', 'indie', 'music', 'playing', '']","['musiccitynetwrk', 'donat', 'musiccitynetwrk', 'indi', 'internet', 'radio', 'support', 'genr', 'unsign', 'indi', 'music', 'play', '']","['musiccitynetwrk', 'donate', 'musiccitynetwrk', 'indie', 'internet', 'radio', 'supporting', 'genre', 'unsigned', 'indie', 'music', 'playing', '']"
346,"#Republicans Turn To #Crime #Fearmongering To Hold #Vulnerable #Senate Seats

https://t.co/SHwbw37UUx… https://t.co/NRCofreb3r","Republicans Turn To Crime Fearmongering To Hold Vulnerable Senate Seats

   ","['republicans', 'turn', 'to', 'crime', 'fearmongering', 'to', 'hold', 'vulnerable', 'senate', 'seats', '']","['republicans', 'turn', 'crime', 'fearmongering', 'hold', 'vulnerable', 'senate', 'seats', '']","['republican', 'turn', 'crime', 'fearmong', 'hold', 'vulner', 'senat', 'seat', '']","['republican', 'turn', 'crime', 'fearmongering', 'hold', 'vulnerable', 'senate', 'seat', '']"
